Protein	PolyQlength
Kicala1|Kicala1_2562	13
Kicala1|Kicala1_17220	17
Kicala1|Kicala1_31674	10
Kicala1|Kicala1_60035	10
Kicala1|Kicala1_90305	10
Kicala1|Kicala1_143271	11
Kicala1|Kicala1_167760	10
Kicala1|Kicala1_168054	29
Kicala1|Kicala1_168164	20
Kicala1|Kicala1_168853	13
Kicala1|Kicala1_169698	11
Kicala1|Kicala1_170530	23
Kicala1|Kicala1_171332	23
Kicala1|Kicala1_171560	10
Kicala1|Kicala1_172340	12
Kicala1|Kicala1_175108	13
Kicala1|Kicala1_175677	12
Kicala1|Kicala1_175857	10
Kicala1|Kicala1_176671	14
Kicala1|Kicala1_178321	13
Kicala1|Kicala1_178420	11
Kicala1|Kicala1_178462	11
Kicala1|Kicala1_178628	11
Kicala1|Kicala1_179040	11
Kicala1|Kicala1_181360	10
Kicala1|Kicala1_182236	13
Kicala1|Kicala1_184185	12
Kicala1|Kicala1_184329	11
Kicala1|Kicala1_184589	10
Kicala1|Kicala1_185442	10
Kicala1|Kicala1_185615	13
Kicala1|Kicala1_193524	11
Kicala1|Kicala1_195180	15
Kicala1|Kicala1_195510	36
Kicala1|Kicala1_195722	10
Kicala1|Kicala1_197815	10
Kicala1|Kicala1_200629	14
Kicala1|Kicala1_206449	11
Kicala1|Kicala1_207329	11
