Protein	PolyQlength
Aspneo1|Aspneo1_12667	21
Aspneo1|Aspneo1_113712	11
Aspneo1|Aspneo1_175355	13
Aspneo1|Aspneo1_180265	12
Aspneo1|Aspneo1_213208	12
Aspneo1|Aspneo1_217896	12
Aspneo1|Aspneo1_219948	10
Aspneo1|Aspneo1_226753	11
Aspneo1|Aspneo1_239461	10
Aspneo1|Aspneo1_305783	15
Aspneo1|Aspneo1_313143	11
Aspneo1|Aspneo1_336605	12
Aspneo1|Aspneo1_361030	10
Aspneo1|Aspneo1_361655	23
Aspneo1|Aspneo1_366791	11
Aspneo1|Aspneo1_369956	11
Aspneo1|Aspneo1_378109	11
Aspneo1|Aspneo1_379794	10
Aspneo1|Aspneo1_379836	10
Aspneo1|Aspneo1_381224	11
Aspneo1|Aspneo1_381887	11
Aspneo1|Aspneo1_384938	13
Aspneo1|Aspneo1_419197	10
Aspneo1|Aspneo1_423889	14
Aspneo1|Aspneo1_439834	19
Aspneo1|Aspneo1_442735	14
Aspneo1|Aspneo1_457386	17
Aspneo1|Aspneo1_458415	12
Aspneo1|Aspneo1_459875	13
Aspneo1|Aspneo1_460725	23
