Protein	PolyQlength
HypCI4A_1|HypCI4A_1_7943	11
HypCI4A_1|HypCI4A_1_8149	13
HypCI4A_1|HypCI4A_1_9821	12
HypCI4A_1|HypCI4A_1_14728	15
HypCI4A_1|HypCI4A_1_18963	14
HypCI4A_1|HypCI4A_1_19382	11
HypCI4A_1|HypCI4A_1_22185	14
HypCI4A_1|HypCI4A_1_24949	14
HypCI4A_1|HypCI4A_1_26607	10
HypCI4A_1|HypCI4A_1_57677	13
HypCI4A_1|HypCI4A_1_58221	10
HypCI4A_1|HypCI4A_1_73187	10
HypCI4A_1|HypCI4A_1_92332	11
HypCI4A_1|HypCI4A_1_93476	10
HypCI4A_1|HypCI4A_1_106375	11
HypCI4A_1|HypCI4A_1_158967	10
HypCI4A_1|HypCI4A_1_260491	18
HypCI4A_1|HypCI4A_1_261034	13
HypCI4A_1|HypCI4A_1_267943	13
HypCI4A_1|HypCI4A_1_317044	11
HypCI4A_1|HypCI4A_1_320173	12
HypCI4A_1|HypCI4A_1_320549	21
HypCI4A_1|HypCI4A_1_320953	11
HypCI4A_1|HypCI4A_1_322830	10
HypCI4A_1|HypCI4A_1_322907	12
HypCI4A_1|HypCI4A_1_323185	12
HypCI4A_1|HypCI4A_1_323927	23
HypCI4A_1|HypCI4A_1_324569	10
