Protein	PolyQlength
Galinc1|Galinc1_9814	15
Galinc1|Galinc1_261667	14
Galinc1|Galinc1_546011	15
Galinc1|Galinc1_1408314	19
Galinc1|Galinc1_1921234	16
Galinc1|Galinc1_1923247	13
Galinc1|Galinc1_1969811	10
Galinc1|Galinc1_1988762	11
Galinc1|Galinc1_1991073	15
Galinc1|Galinc1_1992129	11
Galinc1|Galinc1_2066959	14
Galinc1|Galinc1_2067116	10
Galinc1|Galinc1_2067289	10
Galinc1|Galinc1_2076791	11
Galinc1|Galinc1_2082082	11
Galinc1|Galinc1_2175548	16
Galinc1|Galinc1_2184260	12
Galinc1|Galinc1_2196086	11
Galinc1|Galinc1_2218068	11
