Protein	PolyQlength
Khuory1|Khuory1_5482	12
Khuory1|Khuory1_11628	35
Khuory1|Khuory1_96483	20
Khuory1|Khuory1_96800	15
Khuory1|Khuory1_239156	28
Khuory1|Khuory1_356779	11
Khuory1|Khuory1_358049	10
Khuory1|Khuory1_358799	15
Khuory1|Khuory1_362683	10
Khuory1|Khuory1_370154	16
Khuory1|Khuory1_422724	10
Khuory1|Khuory1_429062	10
Khuory1|Khuory1_441092	10
Khuory1|Khuory1_474055	14
Khuory1|Khuory1_480395	14
Khuory1|Khuory1_480852	22
Khuory1|Khuory1_483059	11
Khuory1|Khuory1_488965	10
Khuory1|Khuory1_496713	11
Khuory1|Khuory1_509816	11
Khuory1|Khuory1_511478	13
Khuory1|Khuory1_511980	22
Khuory1|Khuory1_534618	11
Khuory1|Khuory1_535280	10
Khuory1|Khuory1_536435	13
