Protein	PolyQlength
Aaoar1|Aaoar1_892	39
Aaoar1|Aaoar1_4395	13
Aaoar1|Aaoar1_32466	12
Aaoar1|Aaoar1_50677	11
Aaoar1|Aaoar1_50955	11
Aaoar1|Aaoar1_69460	14
Aaoar1|Aaoar1_88634	16
Aaoar1|Aaoar1_136052	10
Aaoar1|Aaoar1_140378	16
Aaoar1|Aaoar1_153147	25
Aaoar1|Aaoar1_192180	21
Aaoar1|Aaoar1_222427	13
Aaoar1|Aaoar1_252946	10
Aaoar1|Aaoar1_267501	11
Aaoar1|Aaoar1_289092	16
Aaoar1|Aaoar1_338018	10
Aaoar1|Aaoar1_346195	10
Aaoar1|Aaoar1_347456	12
Aaoar1|Aaoar1_380063	17
Aaoar1|Aaoar1_380892	14
Aaoar1|Aaoar1_412258	13
Aaoar1|Aaoar1_414714	12
Aaoar1|Aaoar1_416501	11
Aaoar1|Aaoar1_421061	17
Aaoar1|Aaoar1_425757	14
Aaoar1|Aaoar1_425850	13
Aaoar1|Aaoar1_434411	23
Aaoar1|Aaoar1_435675	10
Aaoar1|Aaoar1_450304	10
Aaoar1|Aaoar1_450679	11
Aaoar1|Aaoar1_457043	14
Aaoar1|Aaoar1_457677	10
Aaoar1|Aaoar1_462235	10
Aaoar1|Aaoar1_470255	12
Aaoar1|Aaoar1_491355	15
