Protein	PolyQlength
Psefl1|Psefl1_75	23
Psefl1|Psefl1_209	12
Psefl1|Psefl1_223	10
Psefl1|Psefl1_344	28
Psefl1|Psefl1_611	14
Psefl1|Psefl1_689	11
Psefl1|Psefl1_827	17
Psefl1|Psefl1_857	10
Psefl1|Psefl1_922	11
Psefl1|Psefl1_929	10
Psefl1|Psefl1_947	11
Psefl1|Psefl1_995	11
Psefl1|Psefl1_1054	13
Psefl1|Psefl1_1156	23
Psefl1|Psefl1_1254	15
Psefl1|Psefl1_1282	17
Psefl1|Psefl1_1319	12
Psefl1|Psefl1_1321	13
Psefl1|Psefl1_1470	11
Psefl1|Psefl1_1471	10
Psefl1|Psefl1_1488	15
Psefl1|Psefl1_1499	12
Psefl1|Psefl1_1500	15
Psefl1|Psefl1_1611	16
Psefl1|Psefl1_1653	10
Psefl1|Psefl1_1764	15
Psefl1|Psefl1_1768	11
Psefl1|Psefl1_1813	16
Psefl1|Psefl1_1829	13
Psefl1|Psefl1_1855	19
Psefl1|Psefl1_1925	12
Psefl1|Psefl1_2045	31
Psefl1|Psefl1_2070	17
Psefl1|Psefl1_2139	13
Psefl1|Psefl1_2214	13
Psefl1|Psefl1_2218	15
Psefl1|Psefl1_2220	14
Psefl1|Psefl1_2237	20
Psefl1|Psefl1_2249	12
Psefl1|Psefl1_2345	11
Psefl1|Psefl1_2353	16
Psefl1|Psefl1_2380	10
Psefl1|Psefl1_2488	15
Psefl1|Psefl1_2550	13
Psefl1|Psefl1_2572	11
Psefl1|Psefl1_2611	10
Psefl1|Psefl1_2614	10
Psefl1|Psefl1_2721	13
Psefl1|Psefl1_2732	11
Psefl1|Psefl1_2743	25
Psefl1|Psefl1_2747	18
Psefl1|Psefl1_2817	13
Psefl1|Psefl1_2834	11
Psefl1|Psefl1_2847	25
Psefl1|Psefl1_2861	15
Psefl1|Psefl1_2884	10
Psefl1|Psefl1_2948	14
Psefl1|Psefl1_3080	20
Psefl1|Psefl1_3093	11
Psefl1|Psefl1_3251	11
Psefl1|Psefl1_3286	10
Psefl1|Psefl1_3382	17
Psefl1|Psefl1_3417	15
Psefl1|Psefl1_3449	12
Psefl1|Psefl1_3541	10
Psefl1|Psefl1_3556	16
Psefl1|Psefl1_3603	12
Psefl1|Psefl1_3611	17
Psefl1|Psefl1_3696	14
Psefl1|Psefl1_3746	12
Psefl1|Psefl1_3750	10
Psefl1|Psefl1_3850	21
Psefl1|Psefl1_3888	10
Psefl1|Psefl1_3889	13
Psefl1|Psefl1_3953	11
Psefl1|Psefl1_3975	13
Psefl1|Psefl1_4029	13
Psefl1|Psefl1_4116	10
Psefl1|Psefl1_4124	11
Psefl1|Psefl1_4180	10
Psefl1|Psefl1_4224	12
Psefl1|Psefl1_4237	10
Psefl1|Psefl1_4363	18
Psefl1|Psefl1_4369	10
Psefl1|Psefl1_4378	11
Psefl1|Psefl1_4391	10
Psefl1|Psefl1_4528	11
Psefl1|Psefl1_4532	14
Psefl1|Psefl1_4585	10
Psefl1|Psefl1_4658	10
Psefl1|Psefl1_4670	10
Psefl1|Psefl1_4683	15
Psefl1|Psefl1_4715	10
Psefl1|Psefl1_4748	10
Psefl1|Psefl1_4820	14
Psefl1|Psefl1_4832	10
Psefl1|Psefl1_4929	12
Psefl1|Psefl1_4977	11
Psefl1|Psefl1_4993	15
Psefl1|Psefl1_4996	10
Psefl1|Psefl1_4997	10
Psefl1|Psefl1_5032	21
Psefl1|Psefl1_5095	10
Psefl1|Psefl1_5100	13
Psefl1|Psefl1_5106	14
Psefl1|Psefl1_5248	10
Psefl1|Psefl1_5272	12
Psefl1|Psefl1_5284	10
Psefl1|Psefl1_5323	13
Psefl1|Psefl1_5361	26
Psefl1|Psefl1_5397	11
Psefl1|Psefl1_5471	10
Psefl1|Psefl1_5497	11
Psefl1|Psefl1_5504	19
Psefl1|Psefl1_5517	11
Psefl1|Psefl1_5637	11
Psefl1|Psefl1_5656	10
Psefl1|Psefl1_5682	18
Psefl1|Psefl1_5880	10
Psefl1|Psefl1_5885	13
Psefl1|Psefl1_6002	11
Psefl1|Psefl1_6079	12
Psefl1|Psefl1_6168	16
Psefl1|Psefl1_6179	14
Psefl1|Psefl1_6201	10
Psefl1|Psefl1_6207	18
Psefl1|Psefl1_6217	11
Psefl1|Psefl1_6251	13
Psefl1|Psefl1_6336	12
Psefl1|Psefl1_6363	13
Psefl1|Psefl1_6409	19
Psefl1|Psefl1_6456	10
Psefl1|Psefl1_6548	17
Psefl1|Psefl1_6551	10
Psefl1|Psefl1_6568	17
Psefl1|Psefl1_6580	10
Psefl1|Psefl1_6595	11
Psefl1|Psefl1_6619	10
Psefl1|Psefl1_6656	10
Psefl1|Psefl1_6674	12
Psefl1|Psefl1_6732	17
Psefl1|Psefl1_6752	14
Psefl1|Psefl1_6770	23
Psefl1|Psefl1_6798	15
Psefl1|Psefl1_6812	12
Psefl1|Psefl1_6850	10
Psefl1|Psefl1_6856	12
Psefl1|Psefl1_6864	11
Psefl1|Psefl1_6866	14
