Protein	PolyQlength
Pesfi1|Pesfi1_859	26
Pesfi1|Pesfi1_1462	10
Pesfi1|Pesfi1_1519	13
Pesfi1|Pesfi1_4907	16
Pesfi1|Pesfi1_5179	15
Pesfi1|Pesfi1_5187	21
Pesfi1|Pesfi1_6218	10
Pesfi1|Pesfi1_7370	18
Pesfi1|Pesfi1_7480	13
Pesfi1|Pesfi1_7536	12
Pesfi1|Pesfi1_8439	10
Pesfi1|Pesfi1_9186	12
Pesfi1|Pesfi1_9277	22
Pesfi1|Pesfi1_9355	11
Pesfi1|Pesfi1_9730	10
Pesfi1|Pesfi1_10933	11
Pesfi1|Pesfi1_11037	10
Pesfi1|Pesfi1_11534	10
Pesfi1|Pesfi1_11537	16
Pesfi1|Pesfi1_11707	19
Pesfi1|Pesfi1_12605	11
Pesfi1|Pesfi1_12903	10
Pesfi1|Pesfi1_14169	13
Pesfi1|Pesfi1_15393	33
