Protein	PolyQlength
Apimo1|Apimo1_32455	15
Apimo1|Apimo1_32750	11
Apimo1|Apimo1_33107	10
Apimo1|Apimo1_33807	10
Apimo1|Apimo1_33860	15
Apimo1|Apimo1_37114	16
Apimo1|Apimo1_44723	26
Apimo1|Apimo1_44922	13
Apimo1|Apimo1_47160	14
Apimo1|Apimo1_48562	11
Apimo1|Apimo1_50595	10
Apimo1|Apimo1_51099	20
Apimo1|Apimo1_53167	12
Apimo1|Apimo1_54287	12
Apimo1|Apimo1_60517	12
Apimo1|Apimo1_62620	32
Apimo1|Apimo1_62801	10
Apimo1|Apimo1_63717	12
Apimo1|Apimo1_63958	11
Apimo1|Apimo1_64919	10
Apimo1|Apimo1_65469	12
Apimo1|Apimo1_66919	10
Apimo1|Apimo1_67408	22
Apimo1|Apimo1_71529	20
Apimo1|Apimo1_72149	13
Apimo1|Apimo1_83118	10
Apimo1|Apimo1_90837	10
Apimo1|Apimo1_99729	11
Apimo1|Apimo1_103216	11
Apimo1|Apimo1_106039	10
Apimo1|Apimo1_107189	10
Apimo1|Apimo1_107590	10
Apimo1|Apimo1_107861	10
Apimo1|Apimo1_109606	11
Apimo1|Apimo1_110488	12
Apimo1|Apimo1_110578	17
Apimo1|Apimo1_115150	11
Apimo1|Apimo1_117886	12
Apimo1|Apimo1_119806	10
Apimo1|Apimo1_120004	10
Apimo1|Apimo1_120637	15
Apimo1|Apimo1_122151	11
Apimo1|Apimo1_126178	11
Apimo1|Apimo1_126558	12
Apimo1|Apimo1_167728	11
Apimo1|Apimo1_170137	10
Apimo1|Apimo1_176386	11
Apimo1|Apimo1_176672	11
Apimo1|Apimo1_184552	13
Apimo1|Apimo1_185131	11
Apimo1|Apimo1_206555	13
Apimo1|Apimo1_217935	13
Apimo1|Apimo1_256368	16
Apimo1|Apimo1_307158	25
Apimo1|Apimo1_383185	13
Apimo1|Apimo1_489858	11
Apimo1|Apimo1_548618	10
Apimo1|Apimo1_590351	12
