Protein	PolyQlength
Coeaci1|Coeaci1_7140	10
Coeaci1|Coeaci1_7987	11
Coeaci1|Coeaci1_8051	10
Coeaci1|Coeaci1_9128	10
Coeaci1|Coeaci1_9799	20
Coeaci1|Coeaci1_15270	10
Coeaci1|Coeaci1_15929	14
Coeaci1|Coeaci1_16737	11
Coeaci1|Coeaci1_17079	16
Coeaci1|Coeaci1_18013	10
Coeaci1|Coeaci1_18238	14
Coeaci1|Coeaci1_18833	10
Coeaci1|Coeaci1_18912	11
Coeaci1|Coeaci1_19166	13
Coeaci1|Coeaci1_19639	13
Coeaci1|Coeaci1_19664	15
Coeaci1|Coeaci1_19797	10
Coeaci1|Coeaci1_20007	22
Coeaci1|Coeaci1_20340	13
Coeaci1|Coeaci1_20545	10
Coeaci1|Coeaci1_20797	10
Coeaci1|Coeaci1_21019	12
Coeaci1|Coeaci1_21128	12
Coeaci1|Coeaci1_21229	12
Coeaci1|Coeaci1_21691	23
Coeaci1|Coeaci1_21888	11
Coeaci1|Coeaci1_22141	12
Coeaci1|Coeaci1_22470	11
Coeaci1|Coeaci1_22763	11
Coeaci1|Coeaci1_23841	11
Coeaci1|Coeaci1_24617	12
