Protein	PolyQlength
Alikh1|Alikh1_48729	24
Alikh1|Alikh1_61598	20
Alikh1|Alikh1_89453	18
Alikh1|Alikh1_194452	17
Alikh1|Alikh1_208608	25
Alikh1|Alikh1_327078	19
Alikh1|Alikh1_354997	10
Alikh1|Alikh1_406210	11
Alikh1|Alikh1_500267	14
Alikh1|Alikh1_577038	10
Alikh1|Alikh1_635787	13
Alikh1|Alikh1_642368	16
Alikh1|Alikh1_650799	10
Alikh1|Alikh1_658050	15
Alikh1|Alikh1_659696	18
Alikh1|Alikh1_665177	16
Alikh1|Alikh1_677955	12
Alikh1|Alikh1_679561	12
Alikh1|Alikh1_680546	58
Alikh1|Alikh1_681911	11
Alikh1|Alikh1_726703	13
Alikh1|Alikh1_727595	14
Alikh1|Alikh1_734594	10
Alikh1|Alikh1_738158	17
Alikh1|Alikh1_827011	10
Alikh1|Alikh1_867967	17
Alikh1|Alikh1_869124	15
