Protein	PolyQlength
Emmpa1|Emmpa1_384	11
Emmpa1|Emmpa1_1062	11
Emmpa1|Emmpa1_1290	12
Emmpa1|Emmpa1_1584	14
Emmpa1|Emmpa1_1739	16
Emmpa1|Emmpa1_1753	20
Emmpa1|Emmpa1_1779	13
Emmpa1|Emmpa1_1856	12
Emmpa1|Emmpa1_1989	15
Emmpa1|Emmpa1_2002	20
Emmpa1|Emmpa1_2489	15
Emmpa1|Emmpa1_2544	14
Emmpa1|Emmpa1_2834	13
Emmpa1|Emmpa1_3178	10
Emmpa1|Emmpa1_3195	34
Emmpa1|Emmpa1_3647	16
Emmpa1|Emmpa1_3651	16
Emmpa1|Emmpa1_3757	12
Emmpa1|Emmpa1_3830	16
Emmpa1|Emmpa1_3956	12
Emmpa1|Emmpa1_4017	11
Emmpa1|Emmpa1_4369	46
Emmpa1|Emmpa1_4566	13
Emmpa1|Emmpa1_4698	11
Emmpa1|Emmpa1_5075	17
Emmpa1|Emmpa1_5271	11
Emmpa1|Emmpa1_5296	10
Emmpa1|Emmpa1_5637	15
Emmpa1|Emmpa1_5992	10
Emmpa1|Emmpa1_6075	15
Emmpa1|Emmpa1_6454	10
Emmpa1|Emmpa1_6779	23
Emmpa1|Emmpa1_7195	10
Emmpa1|Emmpa1_7397	10
Emmpa1|Emmpa1_7592	13
Emmpa1|Emmpa1_7641	28
Emmpa1|Emmpa1_7912	10
Emmpa1|Emmpa1_7970	16
Emmpa1|Emmpa1_8078	13
Emmpa1|Emmpa1_8118	13
Emmpa1|Emmpa1_8169	11
