Protein	PolyQlength
Dekbr2|Dekbr2_3742	11
Dekbr2|Dekbr2_4483	19
Dekbr2|Dekbr2_5257	16
Dekbr2|Dekbr2_6510	21
Dekbr2|Dekbr2_7134	11
Dekbr2|Dekbr2_7994	14
Dekbr2|Dekbr2_9051	17
Dekbr2|Dekbr2_19703	10
Dekbr2|Dekbr2_21918	12
Dekbr2|Dekbr2_23782	19
Dekbr2|Dekbr2_23941	10
Dekbr2|Dekbr2_24069	11
Dekbr2|Dekbr2_24303	11
Dekbr2|Dekbr2_25561	11
Dekbr2|Dekbr2_25702	10
Dekbr2|Dekbr2_27966	10
Dekbr2|Dekbr2_34727	10
Dekbr2|Dekbr2_48010	10
Dekbr2|Dekbr2_49005	19
Dekbr2|Dekbr2_50715	18
Dekbr2|Dekbr2_51724	10
Dekbr2|Dekbr2_64753	12
Dekbr2|Dekbr2_66361	16
Dekbr2|Dekbr2_145684	17
