Protein	PolyQlength
Kluma1|Kluma1_75	13
Kluma1|Kluma1_138	16
Kluma1|Kluma1_156	13
Kluma1|Kluma1_232	21
Kluma1|Kluma1_235	10
Kluma1|Kluma1_260	10
Kluma1|Kluma1_322	15
Kluma1|Kluma1_334	11
Kluma1|Kluma1_411	12
Kluma1|Kluma1_489	12
Kluma1|Kluma1_502	10
Kluma1|Kluma1_558	23
Kluma1|Kluma1_615	11
Kluma1|Kluma1_730	11
Kluma1|Kluma1_751	10
Kluma1|Kluma1_756	10
Kluma1|Kluma1_778	11
Kluma1|Kluma1_960	20
Kluma1|Kluma1_980	11
Kluma1|Kluma1_1017	10
Kluma1|Kluma1_1025	11
Kluma1|Kluma1_1158	16
Kluma1|Kluma1_1174	10
Kluma1|Kluma1_1266	13
Kluma1|Kluma1_1419	14
Kluma1|Kluma1_1537	28
Kluma1|Kluma1_1675	11
Kluma1|Kluma1_1715	15
Kluma1|Kluma1_1795	12
Kluma1|Kluma1_1837	10
Kluma1|Kluma1_1948	19
Kluma1|Kluma1_2176	13
Kluma1|Kluma1_2264	13
Kluma1|Kluma1_2330	18
Kluma1|Kluma1_2339	38
Kluma1|Kluma1_2471	12
Kluma1|Kluma1_2489	16
Kluma1|Kluma1_2523	13
Kluma1|Kluma1_2543	11
Kluma1|Kluma1_2616	13
Kluma1|Kluma1_2624	12
Kluma1|Kluma1_2641	13
Kluma1|Kluma1_2656	10
Kluma1|Kluma1_2764	16
Kluma1|Kluma1_2789	20
Kluma1|Kluma1_2814	12
Kluma1|Kluma1_2824	14
Kluma1|Kluma1_2863	11
Kluma1|Kluma1_3067	10
Kluma1|Kluma1_3225	10
Kluma1|Kluma1_3264	11
Kluma1|Kluma1_3297	17
Kluma1|Kluma1_3347	25
Kluma1|Kluma1_3386	12
Kluma1|Kluma1_3411	17
Kluma1|Kluma1_3534	20
Kluma1|Kluma1_3587	14
Kluma1|Kluma1_3594	13
Kluma1|Kluma1_3677	19
Kluma1|Kluma1_3708	11
Kluma1|Kluma1_3779	14
Kluma1|Kluma1_3857	22
Kluma1|Kluma1_3882	18
Kluma1|Kluma1_3916	16
Kluma1|Kluma1_4057	17
Kluma1|Kluma1_4058	17
Kluma1|Kluma1_4068	14
Kluma1|Kluma1_4194	16
Kluma1|Kluma1_4258	17
Kluma1|Kluma1_4369	10
Kluma1|Kluma1_4401	12
Kluma1|Kluma1_4427	10
Kluma1|Kluma1_4558	11
Kluma1|Kluma1_4573	14
Kluma1|Kluma1_4666	10
Kluma1|Kluma1_4685	11
Kluma1|Kluma1_4777	11
Kluma1|Kluma1_4785	11
Kluma1|Kluma1_4815	17
Kluma1|Kluma1_4892	20
