Protein	PolyQlength
Fusoxcub1|Fusoxcub1_102	12
Fusoxcub1|Fusoxcub1_103	12
Fusoxcub1|Fusoxcub1_104	12
Fusoxcub1|Fusoxcub1_105	12
Fusoxcub1|Fusoxcub1_106	12
Fusoxcub1|Fusoxcub1_107	12
Fusoxcub1|Fusoxcub1_251	12
Fusoxcub1|Fusoxcub1_808	10
Fusoxcub1|Fusoxcub1_809	10
Fusoxcub1|Fusoxcub1_2187	12
Fusoxcub1|Fusoxcub1_2188	12
Fusoxcub1|Fusoxcub1_2525	17
Fusoxcub1|Fusoxcub1_7687	10
Fusoxcub1|Fusoxcub1_8504	14
Fusoxcub1|Fusoxcub1_11692	24
Fusoxcub1|Fusoxcub1_11693	24
Fusoxcub1|Fusoxcub1_11765	11
Fusoxcub1|Fusoxcub1_13914	12
Fusoxcub1|Fusoxcub1_17480	19
Fusoxcub1|Fusoxcub1_17481	19
Fusoxcub1|Fusoxcub1_17482	19
Fusoxcub1|Fusoxcub1_17483	19
Fusoxcub1|Fusoxcub1_17484	19
Fusoxcub1|Fusoxcub1_17695	13
