Protein	PolyQlength
Aspacu1|Aspacu1_5551	10
Aspacu1|Aspacu1_23864	13
Aspacu1|Aspacu1_71567	12
Aspacu1|Aspacu1_206072	12
Aspacu1|Aspacu1_225036	11
Aspacu1|Aspacu1_234081	12
Aspacu1|Aspacu1_243941	10
Aspacu1|Aspacu1_290914	18
Aspacu1|Aspacu1_316135	33
Aspacu1|Aspacu1_331471	19
Aspacu1|Aspacu1_332225	10
Aspacu1|Aspacu1_335635	10
Aspacu1|Aspacu1_341100	22
Aspacu1|Aspacu1_343207	13
Aspacu1|Aspacu1_354432	13
Aspacu1|Aspacu1_370959	11
Aspacu1|Aspacu1_373910	10
Aspacu1|Aspacu1_374192	33
Aspacu1|Aspacu1_376977	10
Aspacu1|Aspacu1_381867	15
Aspacu1|Aspacu1_383690	19
Aspacu1|Aspacu1_384106	10
Aspacu1|Aspacu1_384143	19
Aspacu1|Aspacu1_385720	10
Aspacu1|Aspacu1_386550	12
Aspacu1|Aspacu1_388804	10
Aspacu1|Aspacu1_388897	10
Aspacu1|Aspacu1_389035	10
Aspacu1|Aspacu1_389389	10
Aspacu1|Aspacu1_389449	11
Aspacu1|Aspacu1_390158	11
Aspacu1|Aspacu1_394127	14
Aspacu1|Aspacu1_397834	23
Aspacu1|Aspacu1_407605	11
Aspacu1|Aspacu1_413456	11
Aspacu1|Aspacu1_415911	12
Aspacu1|Aspacu1_419801	10
Aspacu1|Aspacu1_425556	11
Aspacu1|Aspacu1_440178	13
Aspacu1|Aspacu1_450941	10
Aspacu1|Aspacu1_451227	17
Aspacu1|Aspacu1_467613	15
Aspacu1|Aspacu1_467893	13
Aspacu1|Aspacu1_469571	13
Aspacu1|Aspacu1_469623	10
Aspacu1|Aspacu1_469640	11
Aspacu1|Aspacu1_473145	11
Aspacu1|Aspacu1_474614	10
Aspacu1|Aspacu1_475009	13
