Protein	PolyQlength
DiaPMI573_1|DiaPMI573_1_3476	13
DiaPMI573_1|DiaPMI573_1_25947	10
DiaPMI573_1|DiaPMI573_1_38671	25
DiaPMI573_1|DiaPMI573_1_47482	17
DiaPMI573_1|DiaPMI573_1_79514	33
DiaPMI573_1|DiaPMI573_1_90350	11
DiaPMI573_1|DiaPMI573_1_90686	12
DiaPMI573_1|DiaPMI573_1_132143	16
DiaPMI573_1|DiaPMI573_1_138139	22
DiaPMI573_1|DiaPMI573_1_148542	10
DiaPMI573_1|DiaPMI573_1_159601	11
DiaPMI573_1|DiaPMI573_1_168082	13
DiaPMI573_1|DiaPMI573_1_184635	11
DiaPMI573_1|DiaPMI573_1_202838	10
DiaPMI573_1|DiaPMI573_1_209132	14
DiaPMI573_1|DiaPMI573_1_214331	19
DiaPMI573_1|DiaPMI573_1_221685	18
DiaPMI573_1|DiaPMI573_1_223385	10
DiaPMI573_1|DiaPMI573_1_236587	12
DiaPMI573_1|DiaPMI573_1_400276	10
DiaPMI573_1|DiaPMI573_1_401259	17
DiaPMI573_1|DiaPMI573_1_407972	11
DiaPMI573_1|DiaPMI573_1_417083	15
DiaPMI573_1|DiaPMI573_1_422689	15
DiaPMI573_1|DiaPMI573_1_425436	23
DiaPMI573_1|DiaPMI573_1_433513	10
DiaPMI573_1|DiaPMI573_1_515442	21
DiaPMI573_1|DiaPMI573_1_516350	10
DiaPMI573_1|DiaPMI573_1_525022	16
DiaPMI573_1|DiaPMI573_1_525640	12
DiaPMI573_1|DiaPMI573_1_533259	13
DiaPMI573_1|DiaPMI573_1_547346	22
DiaPMI573_1|DiaPMI573_1_587929	22
DiaPMI573_1|DiaPMI573_1_607001	16
DiaPMI573_1|DiaPMI573_1_640438	10
DiaPMI573_1|DiaPMI573_1_646169	23
DiaPMI573_1|DiaPMI573_1_649257	11
DiaPMI573_1|DiaPMI573_1_651438	10
DiaPMI573_1|DiaPMI573_1_653563	10
DiaPMI573_1|DiaPMI573_1_658335	16
DiaPMI573_1|DiaPMI573_1_663488	11
DiaPMI573_1|DiaPMI573_1_676360	11
DiaPMI573_1|DiaPMI573_1_677530	10
DiaPMI573_1|DiaPMI573_1_696309	11
DiaPMI573_1|DiaPMI573_1_715166	12
