Protein	PolyQlength
Myxme1|Myxme1_8537	11
Myxme1|Myxme1_11988	17
Myxme1|Myxme1_16633	14
Myxme1|Myxme1_17380	11
Myxme1|Myxme1_33442	14
Myxme1|Myxme1_38038	13
Myxme1|Myxme1_38225	24
Myxme1|Myxme1_44968	14
Myxme1|Myxme1_51947	14
Myxme1|Myxme1_52160	12
Myxme1|Myxme1_69219	12
Myxme1|Myxme1_77625	13
Myxme1|Myxme1_83918	14
Myxme1|Myxme1_86723	11
Myxme1|Myxme1_88541	12
Myxme1|Myxme1_96916	11
Myxme1|Myxme1_96986	16
Myxme1|Myxme1_111160	12
Myxme1|Myxme1_122871	14
Myxme1|Myxme1_123822	19
Myxme1|Myxme1_128999	13
Myxme1|Myxme1_135022	11
Myxme1|Myxme1_138498	12
Myxme1|Myxme1_149913	41
Myxme1|Myxme1_161209	18
Myxme1|Myxme1_165676	12
Myxme1|Myxme1_175340	10
Myxme1|Myxme1_175986	21
Myxme1|Myxme1_177961	13
Myxme1|Myxme1_179667	11
Myxme1|Myxme1_184403	11
Myxme1|Myxme1_196330	13
Myxme1|Myxme1_197743	23
Myxme1|Myxme1_198025	19
Myxme1|Myxme1_198382	13
Myxme1|Myxme1_198456	10
Myxme1|Myxme1_202741	10
Myxme1|Myxme1_206233	12
Myxme1|Myxme1_236705	12
Myxme1|Myxme1_240595	12
Myxme1|Myxme1_242529	13
Myxme1|Myxme1_243005	13
Myxme1|Myxme1_244815	22
Myxme1|Myxme1_249369	24
Myxme1|Myxme1_253144	10
Myxme1|Myxme1_254527	17
Myxme1|Myxme1_256524	11
Myxme1|Myxme1_256994	18
Myxme1|Myxme1_264790	11
Myxme1|Myxme1_265316	11
Myxme1|Myxme1_265406	10
Myxme1|Myxme1_268708	10
Myxme1|Myxme1_268895	13
Myxme1|Myxme1_270916	16
Myxme1|Myxme1_272032	16
Myxme1|Myxme1_272367	12
Myxme1|Myxme1_272636	19
Myxme1|Myxme1_273381	19
Myxme1|Myxme1_273909	12
Myxme1|Myxme1_274366	10
Myxme1|Myxme1_274802	16
Myxme1|Myxme1_275678	11
Myxme1|Myxme1_275756	12
Myxme1|Myxme1_276223	10
Myxme1|Myxme1_276626	11
Myxme1|Myxme1_277882	13
Myxme1|Myxme1_278805	17
Myxme1|Myxme1_280145	12
Myxme1|Myxme1_281057	10
Myxme1|Myxme1_281073	11
Myxme1|Myxme1_281282	10
Myxme1|Myxme1_281836	12
Myxme1|Myxme1_282063	10
Myxme1|Myxme1_282158	14
Myxme1|Myxme1_282325	10
Myxme1|Myxme1_282867	11
Myxme1|Myxme1_282992	13
Myxme1|Myxme1_285195	13
Myxme1|Myxme1_285326	10
Myxme1|Myxme1_285667	16
Myxme1|Myxme1_286983	32
Myxme1|Myxme1_287670	18
Myxme1|Myxme1_288208	25
Myxme1|Myxme1_289437	18
Myxme1|Myxme1_290261	12
Myxme1|Myxme1_290489	12
Myxme1|Myxme1_290875	16
Myxme1|Myxme1_296290	22
Myxme1|Myxme1_296937	16
Myxme1|Myxme1_298566	10
Myxme1|Myxme1_301489	12
Myxme1|Myxme1_304137	11
Myxme1|Myxme1_305577	12
Myxme1|Myxme1_308279	12
Myxme1|Myxme1_308326	19
Myxme1|Myxme1_309207	27
Myxme1|Myxme1_310788	11
Myxme1|Myxme1_312010	17
Myxme1|Myxme1_312923	13
