Protein	PolyQlength
Piptie1|Piptie1_20857	13
Piptie1|Piptie1_23171	13
Piptie1|Piptie1_23310	37
Piptie1|Piptie1_24345	10
Piptie1|Piptie1_24608	19
Piptie1|Piptie1_25177	18
Piptie1|Piptie1_25264	10
Piptie1|Piptie1_25440	10
Piptie1|Piptie1_25496	10
Piptie1|Piptie1_25713	20
Piptie1|Piptie1_28639	11
Piptie1|Piptie1_29559	12
Piptie1|Piptie1_30216	10
Piptie1|Piptie1_30276	12
Piptie1|Piptie1_30994	11
Piptie1|Piptie1_31547	14
Piptie1|Piptie1_31686	13
Piptie1|Piptie1_31987	11
Piptie1|Piptie1_32826	27
Piptie1|Piptie1_32872	13
