Protein	PolyQlength
Agrped1|Agrped1_128711	11
Agrped1|Agrped1_154506	15
Agrped1|Agrped1_312117	12
Agrped1|Agrped1_328211	10
Agrped1|Agrped1_344950	15
Agrped1|Agrped1_424422	10
Agrped1|Agrped1_475941	13
Agrped1|Agrped1_477010	11
Agrped1|Agrped1_648702	12
Agrped1|Agrped1_649882	22
Agrped1|Agrped1_662716	14
Agrped1|Agrped1_703113	38
Agrped1|Agrped1_709641	22
Agrped1|Agrped1_711297	12
Agrped1|Agrped1_713254	15
Agrped1|Agrped1_715349	16
Agrped1|Agrped1_719437	13
Agrped1|Agrped1_725306	10
Agrped1|Agrped1_725385	10
Agrped1|Agrped1_728539	10
Agrped1|Agrped1_740312	13
Agrped1|Agrped1_750416	11
Agrped1|Agrped1_752272	10
Agrped1|Agrped1_762270	15
Agrped1|Agrped1_765292	14
Agrped1|Agrped1_768323	10
Agrped1|Agrped1_770626	10
Agrped1|Agrped1_815574	12
Agrped1|Agrped1_817365	27
Agrped1|Agrped1_821954	13
