Protein	PolyQlength
Triarc1|Triarc1_27501	10
Triarc1|Triarc1_30225	11
Triarc1|Triarc1_34646	10
Triarc1|Triarc1_35576	11
Triarc1|Triarc1_67277	17
Triarc1|Triarc1_73643	18
Triarc1|Triarc1_133003	10
Triarc1|Triarc1_185282	10
Triarc1|Triarc1_229243	11
Triarc1|Triarc1_245570	10
Triarc1|Triarc1_258675	10
Triarc1|Triarc1_288779	10
Triarc1|Triarc1_359081	10
Triarc1|Triarc1_377491	11
Triarc1|Triarc1_383821	12
Triarc1|Triarc1_505585	18
Triarc1|Triarc1_577162	10
Triarc1|Triarc1_578067	25
Triarc1|Triarc1_580595	12
Triarc1|Triarc1_581510	11
Triarc1|Triarc1_588687	42
Triarc1|Triarc1_591669	11
Triarc1|Triarc1_599977	19
Triarc1|Triarc1_601738	14
Triarc1|Triarc1_605976	10
Triarc1|Triarc1_606837	13
Triarc1|Triarc1_609422	11
Triarc1|Triarc1_610089	14
Triarc1|Triarc1_610876	11
Triarc1|Triarc1_612606	16
Triarc1|Triarc1_612611	13
Triarc1|Triarc1_617631	15
Triarc1|Triarc1_627882	10
Triarc1|Triarc1_629351	19
Triarc1|Triarc1_634561	19
Triarc1|Triarc1_639289	10
Triarc1|Triarc1_639823	19
Triarc1|Triarc1_644988	10
Triarc1|Triarc1_645028	16
Triarc1|Triarc1_646654	13
Triarc1|Triarc1_654366	16
Triarc1|Triarc1_665339	10
Triarc1|Triarc1_691221	19
Triarc1|Triarc1_697023	11
Triarc1|Triarc1_702718	11
