Protein	PolyQlength
DalEC12_1|DalEC12_1_16409	14
DalEC12_1|DalEC12_1_17312	15
DalEC12_1|DalEC12_1_22174	12
DalEC12_1|DalEC12_1_22715	18
DalEC12_1|DalEC12_1_23027	21
DalEC12_1|DalEC12_1_23034	18
DalEC12_1|DalEC12_1_26179	13
DalEC12_1|DalEC12_1_73709	14
DalEC12_1|DalEC12_1_74054	12
DalEC12_1|DalEC12_1_79692	15
DalEC12_1|DalEC12_1_108729	11
DalEC12_1|DalEC12_1_136367	16
DalEC12_1|DalEC12_1_143614	13
DalEC12_1|DalEC12_1_200320	15
DalEC12_1|DalEC12_1_259996	17
DalEC12_1|DalEC12_1_312664	16
DalEC12_1|DalEC12_1_313893	10
DalEC12_1|DalEC12_1_314449	13
DalEC12_1|DalEC12_1_315349	12
DalEC12_1|DalEC12_1_315669	13
DalEC12_1|DalEC12_1_316357	18
DalEC12_1|DalEC12_1_316538	10
DalEC12_1|DalEC12_1_317420	10
DalEC12_1|DalEC12_1_318119	10
DalEC12_1|DalEC12_1_318502	26
DalEC12_1|DalEC12_1_318945	10
DalEC12_1|DalEC12_1_319355	10
DalEC12_1|DalEC12_1_320006	13
DalEC12_1|DalEC12_1_321473	11
DalEC12_1|DalEC12_1_323450	11
