Protein	PolyQlength
Brefa1|Brefa1_15247	17
Brefa1|Brefa1_25030	15
Brefa1|Brefa1_25126	11
Brefa1|Brefa1_27326	29
Brefa1|Brefa1_29941	14
Brefa1|Brefa1_78685	22
Brefa1|Brefa1_118901	12
Brefa1|Brefa1_125986	25
Brefa1|Brefa1_150259	13
Brefa1|Brefa1_154830	18
Brefa1|Brefa1_159116	19
Brefa1|Brefa1_159134	10
Brefa1|Brefa1_176480	48
Brefa1|Brefa1_178785	10
Brefa1|Brefa1_196053	17
Brefa1|Brefa1_197613	14
Brefa1|Brefa1_199177	14
Brefa1|Brefa1_206036	14
Brefa1|Brefa1_231338	15
Brefa1|Brefa1_252597	13
Brefa1|Brefa1_256947	34
Brefa1|Brefa1_276714	21
Brefa1|Brefa1_279779	20
Brefa1|Brefa1_301622	20
Brefa1|Brefa1_326016	25
Brefa1|Brefa1_364736	24
Brefa1|Brefa1_376923	11
Brefa1|Brefa1_386703	10
Brefa1|Brefa1_398763	23
Brefa1|Brefa1_420505	17
Brefa1|Brefa1_424320	38
Brefa1|Brefa1_424548	15
Brefa1|Brefa1_443058	19
Brefa1|Brefa1_450242	34
Brefa1|Brefa1_459060	11
Brefa1|Brefa1_463350	11
Brefa1|Brefa1_486702	38
Brefa1|Brefa1_514986	12
Brefa1|Brefa1_534518	11
Brefa1|Brefa1_573119	20
Brefa1|Brefa1_655507	18
Brefa1|Brefa1_656118	27
Brefa1|Brefa1_656922	13
Brefa1|Brefa1_661936	10
Brefa1|Brefa1_662071	44
Brefa1|Brefa1_662124	15
Brefa1|Brefa1_663060	14
Brefa1|Brefa1_665324	34
Brefa1|Brefa1_667009	11
Brefa1|Brefa1_674737	12
Brefa1|Brefa1_681710	22
Brefa1|Brefa1_683845	15
Brefa1|Brefa1_684633	20
Brefa1|Brefa1_686372	12
Brefa1|Brefa1_690626	12
Brefa1|Brefa1_691674	22
Brefa1|Brefa1_692570	24
Brefa1|Brefa1_693499	12
Brefa1|Brefa1_694001	34
Brefa1|Brefa1_694510	20
Brefa1|Brefa1_695095	33
Brefa1|Brefa1_698656	12
Brefa1|Brefa1_699015	15
Brefa1|Brefa1_700458	23
Brefa1|Brefa1_702683	14
Brefa1|Brefa1_704245	13
Brefa1|Brefa1_705244	13
Brefa1|Brefa1_705286	12
Brefa1|Brefa1_705529	14
Brefa1|Brefa1_710517	23
Brefa1|Brefa1_711051	10
Brefa1|Brefa1_711165	20
Brefa1|Brefa1_711806	22
Brefa1|Brefa1_712365	11
Brefa1|Brefa1_712493	14
Brefa1|Brefa1_715128	12
Brefa1|Brefa1_715458	12
Brefa1|Brefa1_716430	26
Brefa1|Brefa1_717269	18
Brefa1|Brefa1_717694	13
Brefa1|Brefa1_721706	33
Brefa1|Brefa1_722993	10
Brefa1|Brefa1_723046	32
Brefa1|Brefa1_724851	11
Brefa1|Brefa1_724889	25
Brefa1|Brefa1_726881	18
Brefa1|Brefa1_727172	12
Brefa1|Brefa1_728180	22
Brefa1|Brefa1_728345	11
Brefa1|Brefa1_728696	34
Brefa1|Brefa1_728832	17
Brefa1|Brefa1_729055	34
Brefa1|Brefa1_729786	10
Brefa1|Brefa1_729987	21
Brefa1|Brefa1_730309	13
Brefa1|Brefa1_730436	13
Brefa1|Brefa1_730749	22
Brefa1|Brefa1_730818	26
Brefa1|Brefa1_730907	27
Brefa1|Brefa1_731269	11
Brefa1|Brefa1_731443	16
Brefa1|Brefa1_732256	13
Brefa1|Brefa1_732558	18
Brefa1|Brefa1_732662	16
Brefa1|Brefa1_732947	82
Brefa1|Brefa1_733210	19
Brefa1|Brefa1_733318	10
Brefa1|Brefa1_734639	11
Brefa1|Brefa1_735240	12
Brefa1|Brefa1_739325	17
Brefa1|Brefa1_739519	13
Brefa1|Brefa1_740306	15
Brefa1|Brefa1_740448	21
Brefa1|Brefa1_741577	54
Brefa1|Brefa1_742384	14
Brefa1|Brefa1_742511	11
Brefa1|Brefa1_742906	25
Brefa1|Brefa1_743191	14
Brefa1|Brefa1_744377	17
Brefa1|Brefa1_744793	17
Brefa1|Brefa1_747025	22
Brefa1|Brefa1_747651	14
Brefa1|Brefa1_747956	11
Brefa1|Brefa1_748736	30
Brefa1|Brefa1_748824	16
Brefa1|Brefa1_748871	12
Brefa1|Brefa1_750936	10
Brefa1|Brefa1_754793	14
Brefa1|Brefa1_757763	12
Brefa1|Brefa1_762741	23
Brefa1|Brefa1_765478	26
