Protein	PolyQlength
Aspcor1|Aspcor1_4033	10
Aspcor1|Aspcor1_5309	19
Aspcor1|Aspcor1_8687	24
Aspcor1|Aspcor1_19034	14
Aspcor1|Aspcor1_34320	13
Aspcor1|Aspcor1_50559	36
Aspcor1|Aspcor1_53686	14
Aspcor1|Aspcor1_53809	31
Aspcor1|Aspcor1_75688	12
Aspcor1|Aspcor1_77719	15
Aspcor1|Aspcor1_78143	30
Aspcor1|Aspcor1_105710	10
Aspcor1|Aspcor1_127722	10
Aspcor1|Aspcor1_129060	15
Aspcor1|Aspcor1_131038	13
Aspcor1|Aspcor1_134792	15
Aspcor1|Aspcor1_134990	15
Aspcor1|Aspcor1_135726	17
Aspcor1|Aspcor1_136097	11
Aspcor1|Aspcor1_138035	12
Aspcor1|Aspcor1_146961	55
Aspcor1|Aspcor1_150723	14
Aspcor1|Aspcor1_156379	10
