Protein	PolyQlength
Stach1|Stach1_560	25
Stach1|Stach1_645	10
Stach1|Stach1_1029	10
Stach1|Stach1_1526	18
Stach1|Stach1_1542	10
Stach1|Stach1_2628	10
Stach1|Stach1_3811	10
Stach1|Stach1_3968	10
Stach1|Stach1_5536	10
Stach1|Stach1_5615	11
Stach1|Stach1_5779	20
Stach1|Stach1_6383	10
Stach1|Stach1_6447	12
Stach1|Stach1_6677	11
Stach1|Stach1_7100	13
Stach1|Stach1_7798	14
Stach1|Stach1_8311	24
Stach1|Stach1_8349	15
Stach1|Stach1_8374	11
Stach1|Stach1_8704	27
Stach1|Stach1_8955	10
Stach1|Stach1_10456	10
