Protein	PolyQlength
Psever1|Psever1_71	15
Psever1|Psever1_168	10
Psever1|Psever1_758	13
Psever1|Psever1_776	10
Psever1|Psever1_873	10
Psever1|Psever1_1731	16
Psever1|Psever1_2206	10
Psever1|Psever1_2702	10
Psever1|Psever1_3050	18
Psever1|Psever1_3385	10
Psever1|Psever1_4056	10
Psever1|Psever1_4734	10
Psever1|Psever1_4836	10
Psever1|Psever1_6957	19
Psever1|Psever1_7221	12
Psever1|Psever1_8143	11
Psever1|Psever1_8989	11
Psever1|Psever1_9197	11
Psever1|Psever1_9228	13
Psever1|Psever1_9470	11
Psever1|Psever1_9714	17
Psever1|Psever1_9847	10
