Protein	PolyQlength
Aspram1|Aspram1_170	13
Aspram1|Aspram1_281	11
Aspram1|Aspram1_680	23
Aspram1|Aspram1_701	10
Aspram1|Aspram1_812	11
Aspram1|Aspram1_1040	23
Aspram1|Aspram1_1101	12
Aspram1|Aspram1_1374	13
Aspram1|Aspram1_1570	10
Aspram1|Aspram1_1591	15
Aspram1|Aspram1_1595	12
Aspram1|Aspram1_1615	11
Aspram1|Aspram1_1619	10
Aspram1|Aspram1_1635	33
Aspram1|Aspram1_2026	10
Aspram1|Aspram1_2424	11
Aspram1|Aspram1_2543	10
Aspram1|Aspram1_2560	10
Aspram1|Aspram1_2827	15
Aspram1|Aspram1_3293	12
Aspram1|Aspram1_3321	13
Aspram1|Aspram1_3433	14
Aspram1|Aspram1_3533	33
Aspram1|Aspram1_3712	16
Aspram1|Aspram1_3905	12
Aspram1|Aspram1_4272	18
Aspram1|Aspram1_4457	12
Aspram1|Aspram1_4536	15
Aspram1|Aspram1_4711	11
Aspram1|Aspram1_4947	10
Aspram1|Aspram1_5217	13
Aspram1|Aspram1_5237	10
Aspram1|Aspram1_5321	10
Aspram1|Aspram1_5365	13
Aspram1|Aspram1_5547	14
Aspram1|Aspram1_6146	10
Aspram1|Aspram1_6428	14
Aspram1|Aspram1_6800	10
Aspram1|Aspram1_6954	14
Aspram1|Aspram1_6995	42
Aspram1|Aspram1_7123	10
Aspram1|Aspram1_7206	10
