Protein	PolyQlength
Ophpi1|Ophpi1_237	14
Ophpi1|Ophpi1_611	12
Ophpi1|Ophpi1_624	12
Ophpi1|Ophpi1_737	11
Ophpi1|Ophpi1_738	14
Ophpi1|Ophpi1_752	11
Ophpi1|Ophpi1_899	10
Ophpi1|Ophpi1_1001	10
Ophpi1|Ophpi1_1234	12
Ophpi1|Ophpi1_1284	12
Ophpi1|Ophpi1_1370	18
Ophpi1|Ophpi1_1650	10
Ophpi1|Ophpi1_1719	10
Ophpi1|Ophpi1_1907	14
Ophpi1|Ophpi1_1932	18
Ophpi1|Ophpi1_2091	17
Ophpi1|Ophpi1_2213	11
Ophpi1|Ophpi1_2226	12
Ophpi1|Ophpi1_2273	11
Ophpi1|Ophpi1_2442	10
Ophpi1|Ophpi1_2532	10
Ophpi1|Ophpi1_2647	11
Ophpi1|Ophpi1_2674	10
Ophpi1|Ophpi1_2711	13
Ophpi1|Ophpi1_2947	11
Ophpi1|Ophpi1_3126	10
Ophpi1|Ophpi1_3363	12
Ophpi1|Ophpi1_3418	13
Ophpi1|Ophpi1_3614	10
Ophpi1|Ophpi1_3912	10
Ophpi1|Ophpi1_4076	12
Ophpi1|Ophpi1_4355	11
Ophpi1|Ophpi1_4383	13
Ophpi1|Ophpi1_4500	10
Ophpi1|Ophpi1_4506	13
Ophpi1|Ophpi1_4716	11
Ophpi1|Ophpi1_4733	14
Ophpi1|Ophpi1_4848	11
Ophpi1|Ophpi1_5180	11
Ophpi1|Ophpi1_5682	15
Ophpi1|Ophpi1_5811	13
Ophpi1|Ophpi1_5844	17
Ophpi1|Ophpi1_6280	13
Ophpi1|Ophpi1_6318	11
Ophpi1|Ophpi1_6408	10
Ophpi1|Ophpi1_6456	10
Ophpi1|Ophpi1_6564	10
Ophpi1|Ophpi1_6681	26
Ophpi1|Ophpi1_6723	32
Ophpi1|Ophpi1_6822	10
Ophpi1|Ophpi1_6859	22
Ophpi1|Ophpi1_6888	13
Ophpi1|Ophpi1_6997	10
Ophpi1|Ophpi1_6998	11
Ophpi1|Ophpi1_7126	15
Ophpi1|Ophpi1_7255	20
Ophpi1|Ophpi1_7615	24
Ophpi1|Ophpi1_7652	14
Ophpi1|Ophpi1_7803	17
Ophpi1|Ophpi1_7853	17
Ophpi1|Ophpi1_7959	20
Ophpi1|Ophpi1_8003	17
Ophpi1|Ophpi1_8019	10
Ophpi1|Ophpi1_8138	10
Ophpi1|Ophpi1_8159	13
Ophpi1|Ophpi1_8185	11
Ophpi1|Ophpi1_8394	14
Ophpi1|Ophpi1_8456	10
