Protein	PolyQlength
Neodi1|Neodi1_572	12
Neodi1|Neodi1_867	17
Neodi1|Neodi1_2085	12
Neodi1|Neodi1_2598	25
Neodi1|Neodi1_2706	16
Neodi1|Neodi1_2783	12
Neodi1|Neodi1_3239	37
Neodi1|Neodi1_3791	25
Neodi1|Neodi1_4095	18
Neodi1|Neodi1_4352	12
Neodi1|Neodi1_4642	11
Neodi1|Neodi1_4719	44
Neodi1|Neodi1_4814	52
Neodi1|Neodi1_5324	10
Neodi1|Neodi1_5863	12
Neodi1|Neodi1_6012	10
Neodi1|Neodi1_6137	19
Neodi1|Neodi1_6155	10
Neodi1|Neodi1_6507	11
Neodi1|Neodi1_6642	14
Neodi1|Neodi1_7047	12
Neodi1|Neodi1_7217	11
Neodi1|Neodi1_8451	12
Neodi1|Neodi1_8461	14
Neodi1|Neodi1_8465	13
Neodi1|Neodi1_8595	21
Neodi1|Neodi1_8746	10
Neodi1|Neodi1_9123	10
Neodi1|Neodi1_9498	33
Neodi1|Neodi1_9611	12
Neodi1|Neodi1_10211	41
Neodi1|Neodi1_11316	16
Neodi1|Neodi1_12007	10
