Protein	PolyQlength
FenlinCB54_1|FenlinCB54_1_3963	11
FenlinCB54_1|FenlinCB54_1_55609	11
FenlinCB54_1|FenlinCB54_1_66686	11
FenlinCB54_1|FenlinCB54_1_68911	13
FenlinCB54_1|FenlinCB54_1_88630	10
FenlinCB54_1|FenlinCB54_1_100853	13
FenlinCB54_1|FenlinCB54_1_144545	12
FenlinCB54_1|FenlinCB54_1_153808	13
FenlinCB54_1|FenlinCB54_1_168119	11
FenlinCB54_1|FenlinCB54_1_177032	10
FenlinCB54_1|FenlinCB54_1_190163	14
FenlinCB54_1|FenlinCB54_1_270308	15
FenlinCB54_1|FenlinCB54_1_325850	10
FenlinCB54_1|FenlinCB54_1_344178	17
FenlinCB54_1|FenlinCB54_1_344411	14
FenlinCB54_1|FenlinCB54_1_346206	11
FenlinCB54_1|FenlinCB54_1_365348	15
FenlinCB54_1|FenlinCB54_1_377521	10
FenlinCB54_1|FenlinCB54_1_417276	16
FenlinCB54_1|FenlinCB54_1_431709	10
FenlinCB54_1|FenlinCB54_1_521742	12
FenlinCB54_1|FenlinCB54_1_526964	17
FenlinCB54_1|FenlinCB54_1_528787	17
FenlinCB54_1|FenlinCB54_1_530086	16
FenlinCB54_1|FenlinCB54_1_532506	17
FenlinCB54_1|FenlinCB54_1_532764	18
FenlinCB54_1|FenlinCB54_1_543554	11
FenlinCB54_1|FenlinCB54_1_558576	11
FenlinCB54_1|FenlinCB54_1_576462	13
FenlinCB54_1|FenlinCB54_1_580176	14
FenlinCB54_1|FenlinCB54_1_582809	10
FenlinCB54_1|FenlinCB54_1_590751	10
FenlinCB54_1|FenlinCB54_1_591146	13
FenlinCB54_1|FenlinCB54_1_591946	15
FenlinCB54_1|FenlinCB54_1_592108	10
FenlinCB54_1|FenlinCB54_1_592586	10
FenlinCB54_1|FenlinCB54_1_592969	11
FenlinCB54_1|FenlinCB54_1_593752	12
FenlinCB54_1|FenlinCB54_1_600738	11
FenlinCB54_1|FenlinCB54_1_600888	11
FenlinCB54_1|FenlinCB54_1_602578	11
FenlinCB54_1|FenlinCB54_1_607114	10
FenlinCB54_1|FenlinCB54_1_608809	16
FenlinCB54_1|FenlinCB54_1_609531	14
FenlinCB54_1|FenlinCB54_1_609985	15
FenlinCB54_1|FenlinCB54_1_610598	19
FenlinCB54_1|FenlinCB54_1_610877	12
FenlinCB54_1|FenlinCB54_1_611468	14
FenlinCB54_1|FenlinCB54_1_611786	20
FenlinCB54_1|FenlinCB54_1_612856	17
FenlinCB54_1|FenlinCB54_1_614495	10
FenlinCB54_1|FenlinCB54_1_614683	10
FenlinCB54_1|FenlinCB54_1_615198	11
FenlinCB54_1|FenlinCB54_1_615507	14
FenlinCB54_1|FenlinCB54_1_615774	10
FenlinCB54_1|FenlinCB54_1_616536	15
FenlinCB54_1|FenlinCB54_1_620258	14
FenlinCB54_1|FenlinCB54_1_620690	10
FenlinCB54_1|FenlinCB54_1_621786	11
FenlinCB54_1|FenlinCB54_1_621860	27
FenlinCB54_1|FenlinCB54_1_624243	12
FenlinCB54_1|FenlinCB54_1_625404	10
FenlinCB54_1|FenlinCB54_1_626384	11
FenlinCB54_1|FenlinCB54_1_628281	19
FenlinCB54_1|FenlinCB54_1_633127	20
FenlinCB54_1|FenlinCB54_1_633648	19
FenlinCB54_1|FenlinCB54_1_636078	11
FenlinCB54_1|FenlinCB54_1_637628	12
FenlinCB54_1|FenlinCB54_1_637782	13
FenlinCB54_1|FenlinCB54_1_637845	11
FenlinCB54_1|FenlinCB54_1_640325	16
FenlinCB54_1|FenlinCB54_1_640754	17
FenlinCB54_1|FenlinCB54_1_640895	11
FenlinCB54_1|FenlinCB54_1_642294	13
FenlinCB54_1|FenlinCB54_1_644007	11
FenlinCB54_1|FenlinCB54_1_648866	12
FenlinCB54_1|FenlinCB54_1_649489	12
FenlinCB54_1|FenlinCB54_1_657369	12
FenlinCB54_1|FenlinCB54_1_657397	10
FenlinCB54_1|FenlinCB54_1_659600	17
FenlinCB54_1|FenlinCB54_1_661820	14
FenlinCB54_1|FenlinCB54_1_670841	15
FenlinCB54_1|FenlinCB54_1_673948	10
FenlinCB54_1|FenlinCB54_1_675023	16
FenlinCB54_1|FenlinCB54_1_675763	13
FenlinCB54_1|FenlinCB54_1_676495	11
FenlinCB54_1|FenlinCB54_1_678558	13
FenlinCB54_1|FenlinCB54_1_690203	12
FenlinCB54_1|FenlinCB54_1_692206	15
FenlinCB54_1|FenlinCB54_1_694096	12
FenlinCB54_1|FenlinCB54_1_697148	13
FenlinCB54_1|FenlinCB54_1_700712	14
FenlinCB54_1|FenlinCB54_1_713374	10
FenlinCB54_1|FenlinCB54_1_713956	13
FenlinCB54_1|FenlinCB54_1_715085	10
FenlinCB54_1|FenlinCB54_1_715311	12
FenlinCB54_1|FenlinCB54_1_716347	10
FenlinCB54_1|FenlinCB54_1_720681	17
FenlinCB54_1|FenlinCB54_1_721415	11
FenlinCB54_1|FenlinCB54_1_721518	10
FenlinCB54_1|FenlinCB54_1_721658	10
