Protein	PolyQlength
Phycitr1|Phycitr1_162	11
Phycitr1|Phycitr1_49808	11
Phycitr1|Phycitr1_74177	10
Phycitr1|Phycitr1_89747	10
Phycitr1|Phycitr1_147714	12
Phycitr1|Phycitr1_263360	10
Phycitr1|Phycitr1_277610	14
Phycitr1|Phycitr1_353873	27
Phycitr1|Phycitr1_366483	17
Phycitr1|Phycitr1_378151	11
Phycitr1|Phycitr1_419096	13
Phycitr1|Phycitr1_444417	10
Phycitr1|Phycitr1_476028	16
Phycitr1|Phycitr1_536912	15
Phycitr1|Phycitr1_558358	16
Phycitr1|Phycitr1_565623	12
Phycitr1|Phycitr1_566690	10
Phycitr1|Phycitr1_573014	10
Phycitr1|Phycitr1_574750	22
Phycitr1|Phycitr1_577048	18
Phycitr1|Phycitr1_577441	15
Phycitr1|Phycitr1_580477	24
Phycitr1|Phycitr1_582812	10
Phycitr1|Phycitr1_584743	13
Phycitr1|Phycitr1_589029	17
Phycitr1|Phycitr1_591727	11
Phycitr1|Phycitr1_600701	15
Phycitr1|Phycitr1_600817	16
Phycitr1|Phycitr1_601624	16
Phycitr1|Phycitr1_603807	10
Phycitr1|Phycitr1_611754	10
Phycitr1|Phycitr1_612881	12
Phycitr1|Phycitr1_618246	11
Phycitr1|Phycitr1_622964	10
Phycitr1|Phycitr1_623245	16
Phycitr1|Phycitr1_625149	10
Phycitr1|Phycitr1_627479	10
Phycitr1|Phycitr1_627781	12
Phycitr1|Phycitr1_645176	11
Phycitr1|Phycitr1_655665	11
Phycitr1|Phycitr1_664169	15
Phycitr1|Phycitr1_681728	10
Phycitr1|Phycitr1_690762	13
