Protein	PolyQlength
Aspbr1|Aspbr1_28743	13
Aspbr1|Aspbr1_33341	11
Aspbr1|Aspbr1_38247	11
Aspbr1|Aspbr1_44235	17
Aspbr1|Aspbr1_52147	13
Aspbr1|Aspbr1_53918	10
Aspbr1|Aspbr1_54195	12
Aspbr1|Aspbr1_57522	10
Aspbr1|Aspbr1_77035	14
Aspbr1|Aspbr1_113440	16
Aspbr1|Aspbr1_115492	15
Aspbr1|Aspbr1_122233	10
Aspbr1|Aspbr1_122255	13
Aspbr1|Aspbr1_127076	10
Aspbr1|Aspbr1_127188	11
Aspbr1|Aspbr1_127215	13
Aspbr1|Aspbr1_188287	10
Aspbr1|Aspbr1_190467	10
Aspbr1|Aspbr1_191874	11
Aspbr1|Aspbr1_194178	12
Aspbr1|Aspbr1_197410	10
Aspbr1|Aspbr1_197647	10
Aspbr1|Aspbr1_198735	16
Aspbr1|Aspbr1_207406	20
Aspbr1|Aspbr1_451657	17
