Protein	PolyQlength
Exode1|Exode1_122	10
Exode1|Exode1_195	11
Exode1|Exode1_1232	11
Exode1|Exode1_1859	11
Exode1|Exode1_2528	10
Exode1|Exode1_2605	12
Exode1|Exode1_2606	12
Exode1|Exode1_2629	10
Exode1|Exode1_2645	10
Exode1|Exode1_2753	17
Exode1|Exode1_2757	18
Exode1|Exode1_2901	11
Exode1|Exode1_3754	11
Exode1|Exode1_4771	11
Exode1|Exode1_4795	11
Exode1|Exode1_5227	18
Exode1|Exode1_5270	13
Exode1|Exode1_5271	13
Exode1|Exode1_5960	15
Exode1|Exode1_6140	10
Exode1|Exode1_6277	13
Exode1|Exode1_6400	12
Exode1|Exode1_6737	17
Exode1|Exode1_7172	10
Exode1|Exode1_7266	12
Exode1|Exode1_7455	22
Exode1|Exode1_7591	12
Exode1|Exode1_7748	10
Exode1|Exode1_8045	10
Exode1|Exode1_8307	11
Exode1|Exode1_8547	10
Exode1|Exode1_8961	10
Exode1|Exode1_8962	10
