Protein	PolyQlength
Disorn1|Disorn1_714	13
Disorn1|Disorn1_3130	19
Disorn1|Disorn1_14954	29
Disorn1|Disorn1_24578	17
Disorn1|Disorn1_25525	17
Disorn1|Disorn1_25905	16
Disorn1|Disorn1_29254	23
Disorn1|Disorn1_34726	40
Disorn1|Disorn1_36013	16
Disorn1|Disorn1_36174	13
Disorn1|Disorn1_37225	12
Disorn1|Disorn1_41251	15
Disorn1|Disorn1_45685	19
Disorn1|Disorn1_46938	12
Disorn1|Disorn1_48845	11
Disorn1|Disorn1_49662	15
Disorn1|Disorn1_52158	27
Disorn1|Disorn1_59447	10
Disorn1|Disorn1_61801	11
Disorn1|Disorn1_62667	11
Disorn1|Disorn1_70313	12
Disorn1|Disorn1_70891	10
Disorn1|Disorn1_72291	23
Disorn1|Disorn1_73546	35
Disorn1|Disorn1_74318	15
Disorn1|Disorn1_77831	13
Disorn1|Disorn1_78692	56
Disorn1|Disorn1_88679	20
Disorn1|Disorn1_90917	13
Disorn1|Disorn1_100092	10
Disorn1|Disorn1_101197	18
Disorn1|Disorn1_102236	32
Disorn1|Disorn1_103580	13
Disorn1|Disorn1_105482	18
Disorn1|Disorn1_110750	18
Disorn1|Disorn1_112577	14
Disorn1|Disorn1_121566	21
Disorn1|Disorn1_121652	35
Disorn1|Disorn1_123908	32
Disorn1|Disorn1_123999	13
Disorn1|Disorn1_124974	15
Disorn1|Disorn1_126278	21
Disorn1|Disorn1_128645	17
Disorn1|Disorn1_128874	56
Disorn1|Disorn1_130354	16
Disorn1|Disorn1_130535	13
Disorn1|Disorn1_140505	11
Disorn1|Disorn1_162821	14
Disorn1|Disorn1_177839	12
Disorn1|Disorn1_181153	23
Disorn1|Disorn1_185583	28
Disorn1|Disorn1_186376	10
Disorn1|Disorn1_189354	18
Disorn1|Disorn1_189357	11
Disorn1|Disorn1_199273	15
Disorn1|Disorn1_202493	14
Disorn1|Disorn1_203614	10
Disorn1|Disorn1_206206	22
Disorn1|Disorn1_210125	16
Disorn1|Disorn1_210390	11
Disorn1|Disorn1_218116	11
Disorn1|Disorn1_220361	13
Disorn1|Disorn1_221652	14
Disorn1|Disorn1_222032	45
Disorn1|Disorn1_226139	26
Disorn1|Disorn1_229139	12
Disorn1|Disorn1_237425	11
Disorn1|Disorn1_241556	26
Disorn1|Disorn1_297903	26
Disorn1|Disorn1_298378	10
Disorn1|Disorn1_298885	35
Disorn1|Disorn1_308783	14
Disorn1|Disorn1_310051	27
Disorn1|Disorn1_312342	13
Disorn1|Disorn1_313487	13
Disorn1|Disorn1_315717	14
Disorn1|Disorn1_319365	10
Disorn1|Disorn1_323682	28
Disorn1|Disorn1_333488	19
Disorn1|Disorn1_338844	10
Disorn1|Disorn1_341836	24
Disorn1|Disorn1_343716	11
Disorn1|Disorn1_344161	25
Disorn1|Disorn1_349375	17
Disorn1|Disorn1_350468	14
Disorn1|Disorn1_351574	13
Disorn1|Disorn1_352438	36
Disorn1|Disorn1_354772	16
Disorn1|Disorn1_355191	12
Disorn1|Disorn1_355692	21
Disorn1|Disorn1_355949	11
Disorn1|Disorn1_357320	26
Disorn1|Disorn1_359782	11
Disorn1|Disorn1_359906	18
Disorn1|Disorn1_360459	11
Disorn1|Disorn1_360501	12
Disorn1|Disorn1_361835	16
Disorn1|Disorn1_361909	20
Disorn1|Disorn1_362209	19
Disorn1|Disorn1_362708	13
Disorn1|Disorn1_365975	27
Disorn1|Disorn1_367530	14
Disorn1|Disorn1_368977	16
Disorn1|Disorn1_369573	11
Disorn1|Disorn1_369611	17
Disorn1|Disorn1_369945	10
Disorn1|Disorn1_370031	15
Disorn1|Disorn1_370595	10
Disorn1|Disorn1_371166	12
Disorn1|Disorn1_372627	10
Disorn1|Disorn1_373560	10
Disorn1|Disorn1_373623	18
Disorn1|Disorn1_373678	13
Disorn1|Disorn1_374173	11
Disorn1|Disorn1_374205	10
Disorn1|Disorn1_374816	12
Disorn1|Disorn1_375728	10
Disorn1|Disorn1_376153	12
Disorn1|Disorn1_377467	18
Disorn1|Disorn1_377517	12
