Protein	PolyQlength
Cerzm1|Cerzm1_42519	14
Cerzm1|Cerzm1_45008	10
Cerzm1|Cerzm1_46417	10
Cerzm1|Cerzm1_52509	10
Cerzm1|Cerzm1_65218	11
Cerzm1|Cerzm1_80282	10
Cerzm1|Cerzm1_80966	16
Cerzm1|Cerzm1_81956	11
Cerzm1|Cerzm1_83163	24
Cerzm1|Cerzm1_83736	11
Cerzm1|Cerzm1_83806	13
Cerzm1|Cerzm1_86488	26
Cerzm1|Cerzm1_86680	11
Cerzm1|Cerzm1_87854	21
Cerzm1|Cerzm1_88076	21
Cerzm1|Cerzm1_88824	10
Cerzm1|Cerzm1_88849	11
Cerzm1|Cerzm1_93634	14
Cerzm1|Cerzm1_95852	16
Cerzm1|Cerzm1_96220	16
Cerzm1|Cerzm1_97855	12
Cerzm1|Cerzm1_98124	19
Cerzm1|Cerzm1_103915	12
Cerzm1|Cerzm1_104758	11
Cerzm1|Cerzm1_106470	15
Cerzm1|Cerzm1_108036	18
Cerzm1|Cerzm1_110159	11
Cerzm1|Cerzm1_110750	10
Cerzm1|Cerzm1_111413	14
Cerzm1|Cerzm1_115974	12
Cerzm1|Cerzm1_118627	14
Cerzm1|Cerzm1_120067	15
Cerzm1|Cerzm1_121988	15
