Protein	PolyQlength
Settu3|Settu3_19297	12
Settu3|Settu3_24909	16
Settu3|Settu3_26171	11
Settu3|Settu3_28769	17
Settu3|Settu3_37309	13
Settu3|Settu3_41411	12
Settu3|Settu3_43934	18
Settu3|Settu3_44367	10
Settu3|Settu3_47634	10
Settu3|Settu3_69068	19
Settu3|Settu3_87041	16
Settu3|Settu3_93827	12
Settu3|Settu3_96519	15
Settu3|Settu3_97011	14
Settu3|Settu3_100107	11
Settu3|Settu3_111177	12
Settu3|Settu3_113733	26
Settu3|Settu3_116732	10
Settu3|Settu3_122108	10
Settu3|Settu3_128397	12
Settu3|Settu3_131153	10
Settu3|Settu3_138486	10
Settu3|Settu3_139187	11
Settu3|Settu3_145226	11
Settu3|Settu3_145546	20
Settu3|Settu3_152457	20
Settu3|Settu3_154665	10
Settu3|Settu3_156655	14
Settu3|Settu3_160908	21
Settu3|Settu3_163349	10
Settu3|Settu3_163931	10
Settu3|Settu3_163979	28
Settu3|Settu3_163999	14
Settu3|Settu3_167132	15
Settu3|Settu3_167578	25
Settu3|Settu3_168830	12
Settu3|Settu3_172159	16
Settu3|Settu3_173182	10
Settu3|Settu3_181802	21
Settu3|Settu3_183195	11
Settu3|Settu3_183592	14
Settu3|Settu3_1295894	16
Settu3|Settu3_1313951	11
