Protein	PolyQlength
Veren1|Veren1_46828	14
Veren1|Veren1_191379	10
Veren1|Veren1_454756	11
Veren1|Veren1_458497	17
Veren1|Veren1_462699	24
Veren1|Veren1_467923	12
Veren1|Veren1_472256	13
Veren1|Veren1_506414	15
Veren1|Veren1_527797	12
Veren1|Veren1_533569	11
Veren1|Veren1_536725	64
Veren1|Veren1_536807	10
Veren1|Veren1_539327	10
Veren1|Veren1_539778	10
Veren1|Veren1_542401	12
Veren1|Veren1_542730	27
Veren1|Veren1_559878	26
Veren1|Veren1_565295	16
Veren1|Veren1_579999	12
Veren1|Veren1_582321	18
Veren1|Veren1_586429	20
Veren1|Veren1_594369	10
Veren1|Veren1_612269	13
Veren1|Veren1_613592	15
Veren1|Veren1_616319	38
Veren1|Veren1_616620	11
Veren1|Veren1_617806	10
