Protein	PolyQlength
Benpoi1|Benpoi1_9566	10
Benpoi1|Benpoi1_25469	13
Benpoi1|Benpoi1_37496	40
Benpoi1|Benpoi1_41134	13
Benpoi1|Benpoi1_49435	11
Benpoi1|Benpoi1_52271	19
Benpoi1|Benpoi1_71165	35
Benpoi1|Benpoi1_98727	12
Benpoi1|Benpoi1_124291	15
Benpoi1|Benpoi1_131720	11
Benpoi1|Benpoi1_160372	17
Benpoi1|Benpoi1_183532	10
Benpoi1|Benpoi1_203420	10
Benpoi1|Benpoi1_219923	10
Benpoi1|Benpoi1_219964	15
Benpoi1|Benpoi1_233645	11
Benpoi1|Benpoi1_270246	17
Benpoi1|Benpoi1_286684	11
Benpoi1|Benpoi1_299453	10
Benpoi1|Benpoi1_301727	14
Benpoi1|Benpoi1_325029	12
Benpoi1|Benpoi1_462166	21
Benpoi1|Benpoi1_475361	10
Benpoi1|Benpoi1_477091	15
Benpoi1|Benpoi1_480287	18
Benpoi1|Benpoi1_480840	11
Benpoi1|Benpoi1_481566	11
Benpoi1|Benpoi1_484658	27
Benpoi1|Benpoi1_485384	12
Benpoi1|Benpoi1_486814	10
Benpoi1|Benpoi1_486864	18
Benpoi1|Benpoi1_486908	18
Benpoi1|Benpoi1_488714	14
Benpoi1|Benpoi1_495119	16
Benpoi1|Benpoi1_500095	10
Benpoi1|Benpoi1_508852	10
Benpoi1|Benpoi1_509035	23
Benpoi1|Benpoi1_509643	11
Benpoi1|Benpoi1_515325	12
Benpoi1|Benpoi1_516029	10
Benpoi1|Benpoi1_521344	10
Benpoi1|Benpoi1_524194	10
Benpoi1|Benpoi1_524309	22
Benpoi1|Benpoi1_528093	12
Benpoi1|Benpoi1_529708	36
Benpoi1|Benpoi1_530447	11
Benpoi1|Benpoi1_531115	22
Benpoi1|Benpoi1_533662	17
Benpoi1|Benpoi1_545497	14
Benpoi1|Benpoi1_545662	13
Benpoi1|Benpoi1_546286	10
Benpoi1|Benpoi1_547510	29
Benpoi1|Benpoi1_548372	10
Benpoi1|Benpoi1_549520	17
Benpoi1|Benpoi1_549772	15
Benpoi1|Benpoi1_550047	16
Benpoi1|Benpoi1_553139	12
Benpoi1|Benpoi1_554899	12
Benpoi1|Benpoi1_555676	10
Benpoi1|Benpoi1_557311	15
Benpoi1|Benpoi1_557427	12
Benpoi1|Benpoi1_561862	10
Benpoi1|Benpoi1_563073	10
Benpoi1|Benpoi1_563123	10
Benpoi1|Benpoi1_563412	11
Benpoi1|Benpoi1_563470	13
Benpoi1|Benpoi1_566666	15
Benpoi1|Benpoi1_567733	21
Benpoi1|Benpoi1_567735	10
Benpoi1|Benpoi1_569463	12
Benpoi1|Benpoi1_570212	12
Benpoi1|Benpoi1_571749	13
Benpoi1|Benpoi1_571912	11
Benpoi1|Benpoi1_573894	18
Benpoi1|Benpoi1_573944	20
Benpoi1|Benpoi1_574342	11
Benpoi1|Benpoi1_575975	12
Benpoi1|Benpoi1_576608	15
Benpoi1|Benpoi1_578649	21
Benpoi1|Benpoi1_578772	11
Benpoi1|Benpoi1_580033	10
Benpoi1|Benpoi1_581661	14
Benpoi1|Benpoi1_582389	10
Benpoi1|Benpoi1_582741	14
Benpoi1|Benpoi1_583582	11
Benpoi1|Benpoi1_584188	11
Benpoi1|Benpoi1_584533	11
Benpoi1|Benpoi1_585419	13
Benpoi1|Benpoi1_585727	21
Benpoi1|Benpoi1_585778	11
Benpoi1|Benpoi1_585840	11
Benpoi1|Benpoi1_586132	10
Benpoi1|Benpoi1_587530	11
Benpoi1|Benpoi1_588240	17
Benpoi1|Benpoi1_590061	12
Benpoi1|Benpoi1_593918	18
Benpoi1|Benpoi1_596182	14
Benpoi1|Benpoi1_598856	11
Benpoi1|Benpoi1_601837	18
Benpoi1|Benpoi1_602172	15
Benpoi1|Benpoi1_605344	10
Benpoi1|Benpoi1_605981	13
Benpoi1|Benpoi1_605983	11
Benpoi1|Benpoi1_606312	15
Benpoi1|Benpoi1_606721	10
Benpoi1|Benpoi1_608951	11
Benpoi1|Benpoi1_612504	14
Benpoi1|Benpoi1_612743	21
Benpoi1|Benpoi1_613336	13
Benpoi1|Benpoi1_613785	19
Benpoi1|Benpoi1_613881	10
Benpoi1|Benpoi1_614163	11
Benpoi1|Benpoi1_615695	18
Benpoi1|Benpoi1_616776	34
Benpoi1|Benpoi1_620890	14
Benpoi1|Benpoi1_621151	43
Benpoi1|Benpoi1_621769	11
Benpoi1|Benpoi1_622587	16
Benpoi1|Benpoi1_624315	14
Benpoi1|Benpoi1_643051	14
Benpoi1|Benpoi1_645351	11
Benpoi1|Benpoi1_647983	12
Benpoi1|Benpoi1_649741	23
Benpoi1|Benpoi1_654123	11
Benpoi1|Benpoi1_654389	10
