Protein	PolyQlength
Chathe1|Chathe1_103	10
Chathe1|Chathe1_111	13
Chathe1|Chathe1_158	11
Chathe1|Chathe1_160	17
Chathe1|Chathe1_166	14
Chathe1|Chathe1_202	11
Chathe1|Chathe1_218	28
Chathe1|Chathe1_231	11
Chathe1|Chathe1_265	11
Chathe1|Chathe1_295	12
Chathe1|Chathe1_426	14
Chathe1|Chathe1_492	12
Chathe1|Chathe1_526	14
Chathe1|Chathe1_560	19
Chathe1|Chathe1_657	13
Chathe1|Chathe1_713	18
Chathe1|Chathe1_756	20
Chathe1|Chathe1_808	17
Chathe1|Chathe1_821	11
Chathe1|Chathe1_861	12
Chathe1|Chathe1_879	11
Chathe1|Chathe1_1083	11
Chathe1|Chathe1_1211	13
Chathe1|Chathe1_1239	13
Chathe1|Chathe1_1257	11
Chathe1|Chathe1_1342	10
Chathe1|Chathe1_1378	21
Chathe1|Chathe1_1693	17
Chathe1|Chathe1_1722	21
Chathe1|Chathe1_1728	11
Chathe1|Chathe1_1813	14
Chathe1|Chathe1_1846	30
Chathe1|Chathe1_1851	13
Chathe1|Chathe1_1993	14
Chathe1|Chathe1_2000	10
Chathe1|Chathe1_2009	10
Chathe1|Chathe1_2105	30
Chathe1|Chathe1_2119	12
Chathe1|Chathe1_2128	20
Chathe1|Chathe1_2133	16
Chathe1|Chathe1_2177	11
Chathe1|Chathe1_2429	10
Chathe1|Chathe1_2434	13
Chathe1|Chathe1_2446	11
Chathe1|Chathe1_2456	18
Chathe1|Chathe1_2499	42
Chathe1|Chathe1_2508	13
Chathe1|Chathe1_2616	33
Chathe1|Chathe1_2623	21
Chathe1|Chathe1_2628	12
Chathe1|Chathe1_2663	10
Chathe1|Chathe1_2676	19
Chathe1|Chathe1_2799	11
Chathe1|Chathe1_2919	15
Chathe1|Chathe1_2965	10
Chathe1|Chathe1_3054	11
Chathe1|Chathe1_3174	18
Chathe1|Chathe1_3178	16
Chathe1|Chathe1_3203	10
Chathe1|Chathe1_3284	10
Chathe1|Chathe1_3286	18
Chathe1|Chathe1_3368	10
Chathe1|Chathe1_3402	11
Chathe1|Chathe1_3432	16
Chathe1|Chathe1_3435	10
Chathe1|Chathe1_3484	44
Chathe1|Chathe1_3509	10
Chathe1|Chathe1_3538	28
Chathe1|Chathe1_3670	18
Chathe1|Chathe1_3690	23
Chathe1|Chathe1_3726	12
Chathe1|Chathe1_3756	17
Chathe1|Chathe1_3767	20
Chathe1|Chathe1_3780	61
Chathe1|Chathe1_3821	15
Chathe1|Chathe1_3824	12
Chathe1|Chathe1_3862	12
Chathe1|Chathe1_3873	16
Chathe1|Chathe1_4086	14
Chathe1|Chathe1_4151	31
Chathe1|Chathe1_4157	10
Chathe1|Chathe1_4167	16
Chathe1|Chathe1_4190	23
Chathe1|Chathe1_4241	20
Chathe1|Chathe1_4250	12
Chathe1|Chathe1_4405	13
Chathe1|Chathe1_4411	47
Chathe1|Chathe1_4458	11
Chathe1|Chathe1_4464	13
Chathe1|Chathe1_4512	11
Chathe1|Chathe1_4526	12
Chathe1|Chathe1_4529	10
Chathe1|Chathe1_4563	14
Chathe1|Chathe1_4581	10
Chathe1|Chathe1_4582	10
Chathe1|Chathe1_4587	13
Chathe1|Chathe1_4589	27
Chathe1|Chathe1_4625	25
Chathe1|Chathe1_4633	12
Chathe1|Chathe1_4637	14
Chathe1|Chathe1_4723	20
Chathe1|Chathe1_4765	12
Chathe1|Chathe1_4783	16
Chathe1|Chathe1_4788	12
Chathe1|Chathe1_4882	20
Chathe1|Chathe1_4915	11
Chathe1|Chathe1_4935	17
Chathe1|Chathe1_4966	10
Chathe1|Chathe1_4969	13
Chathe1|Chathe1_5055	19
Chathe1|Chathe1_5091	14
Chathe1|Chathe1_5152	11
Chathe1|Chathe1_5469	11
Chathe1|Chathe1_5610	10
Chathe1|Chathe1_5641	12
Chathe1|Chathe1_5694	11
Chathe1|Chathe1_5725	15
Chathe1|Chathe1_5732	64
Chathe1|Chathe1_5758	22
Chathe1|Chathe1_5794	27
Chathe1|Chathe1_5849	23
Chathe1|Chathe1_5892	33
Chathe1|Chathe1_5940	18
Chathe1|Chathe1_6041	17
Chathe1|Chathe1_6062	13
Chathe1|Chathe1_6073	12
Chathe1|Chathe1_6191	16
Chathe1|Chathe1_6261	23
Chathe1|Chathe1_6320	21
Chathe1|Chathe1_6324	14
Chathe1|Chathe1_6377	28
Chathe1|Chathe1_6485	19
Chathe1|Chathe1_6522	32
Chathe1|Chathe1_6546	14
Chathe1|Chathe1_6565	23
Chathe1|Chathe1_6624	24
Chathe1|Chathe1_6648	25
Chathe1|Chathe1_6701	17
Chathe1|Chathe1_6941	11
Chathe1|Chathe1_7009	12
Chathe1|Chathe1_7019	10
Chathe1|Chathe1_7023	22
