Protein	PolyQlength
Colsa1|Colsa1_937807	17
Colsa1|Colsa1_938047	12
Colsa1|Colsa1_938345	12
Colsa1|Colsa1_938413	12
Colsa1|Colsa1_939326	14
Colsa1|Colsa1_939381	13
Colsa1|Colsa1_940513	12
Colsa1|Colsa1_940653	20
Colsa1|Colsa1_940711	10
Colsa1|Colsa1_941813	13
Colsa1|Colsa1_942095	11
Colsa1|Colsa1_942158	10
Colsa1|Colsa1_942213	12
Colsa1|Colsa1_942987	10
Colsa1|Colsa1_943215	11
Colsa1|Colsa1_943315	11
Colsa1|Colsa1_943473	19
Colsa1|Colsa1_943584	12
Colsa1|Colsa1_943829	16
Colsa1|Colsa1_944032	13
Colsa1|Colsa1_944275	11
Colsa1|Colsa1_944393	12
Colsa1|Colsa1_944486	12
Colsa1|Colsa1_944760	10
Colsa1|Colsa1_944776	23
Colsa1|Colsa1_944918	10
Colsa1|Colsa1_945690	10
Colsa1|Colsa1_945716	10
Colsa1|Colsa1_945761	12
Colsa1|Colsa1_946504	10
Colsa1|Colsa1_947365	12
Colsa1|Colsa1_950352	12
Colsa1|Colsa1_950833	12
Colsa1|Colsa1_950958	10
