Protein	PolyQlength
Elmca1|Elmca1_38524	11
Elmca1|Elmca1_121955	21
Elmca1|Elmca1_254460	10
Elmca1|Elmca1_410688	13
Elmca1|Elmca1_659926	15
Elmca1|Elmca1_663707	12
Elmca1|Elmca1_665868	10
Elmca1|Elmca1_685660	13
Elmca1|Elmca1_709498	12
Elmca1|Elmca1_715331	10
Elmca1|Elmca1_719741	12
Elmca1|Elmca1_724429	14
Elmca1|Elmca1_728113	11
Elmca1|Elmca1_729183	15
Elmca1|Elmca1_731481	13
Elmca1|Elmca1_731740	11
Elmca1|Elmca1_734858	10
Elmca1|Elmca1_739769	19
Elmca1|Elmca1_762790	11
Elmca1|Elmca1_783784	11
Elmca1|Elmca1_790177	14
Elmca1|Elmca1_791879	10
Elmca1|Elmca1_797516	10
Elmca1|Elmca1_798768	11
Elmca1|Elmca1_800699	10
