Protein	PolyQlength
Crypa2|Crypa2_34667	18
Crypa2|Crypa2_41427	13
Crypa2|Crypa2_51677	12
Crypa2|Crypa2_59958	14
Crypa2|Crypa2_68079	12
Crypa2|Crypa2_70323	11
Crypa2|Crypa2_70866	18
Crypa2|Crypa2_70912	10
Crypa2|Crypa2_70956	12
Crypa2|Crypa2_71284	12
Crypa2|Crypa2_71855	15
Crypa2|Crypa2_74535	13
Crypa2|Crypa2_96564	12
Crypa2|Crypa2_96573	13
Crypa2|Crypa2_98485	21
Crypa2|Crypa2_104956	15
Crypa2|Crypa2_105114	11
Crypa2|Crypa2_105263	11
Crypa2|Crypa2_106386	11
Crypa2|Crypa2_107139	15
Crypa2|Crypa2_108483	13
Crypa2|Crypa2_109193	21
Crypa2|Crypa2_226994	10
Crypa2|Crypa2_240010	12
Crypa2|Crypa2_248104	13
Crypa2|Crypa2_248933	12
Crypa2|Crypa2_251013	10
Crypa2|Crypa2_252033	12
Crypa2|Crypa2_255346	11
Crypa2|Crypa2_256820	13
Crypa2|Crypa2_260136	14
Crypa2|Crypa2_263361	12
Crypa2|Crypa2_263765	13
Crypa2|Crypa2_271293	10
Crypa2|Crypa2_286404	12
Crypa2|Crypa2_288232	17
Crypa2|Crypa2_289423	10
Crypa2|Crypa2_294066	15
Crypa2|Crypa2_296201	10
Crypa2|Crypa2_296701	15
Crypa2|Crypa2_325141	10
Crypa2|Crypa2_325830	11
Crypa2|Crypa2_325965	12
Crypa2|Crypa2_326030	20
Crypa2|Crypa2_326238	17
Crypa2|Crypa2_327010	12
Crypa2|Crypa2_327394	13
Crypa2|Crypa2_327650	14
Crypa2|Crypa2_328557	11
Crypa2|Crypa2_328810	10
Crypa2|Crypa2_330541	13
Crypa2|Crypa2_331234	10
Crypa2|Crypa2_331930	11
Crypa2|Crypa2_333871	13
Crypa2|Crypa2_334507	10
Crypa2|Crypa2_335484	15
Crypa2|Crypa2_336159	10
Crypa2|Crypa2_339736	12
Crypa2|Crypa2_342126	11
Crypa2|Crypa2_342452	10
Crypa2|Crypa2_344327	13
Crypa2|Crypa2_344731	16
Crypa2|Crypa2_345055	14
Crypa2|Crypa2_347123	10
Crypa2|Crypa2_347506	12
Crypa2|Crypa2_349640	19
Crypa2|Crypa2_351786	15
Crypa2|Crypa2_351932	11
Crypa2|Crypa2_353931	15
Crypa2|Crypa2_353936	10
Crypa2|Crypa2_354435	11
Crypa2|Crypa2_354674	14
Crypa2|Crypa2_354890	11
Crypa2|Crypa2_354911	13
Crypa2|Crypa2_355116	13
