Protein	PolyQlength
Trabet1|Trabet1_182948	19
Trabet1|Trabet1_384192	13
Trabet1|Trabet1_725270	10
Trabet1|Trabet1_727754	13
Trabet1|Trabet1_735327	11
Trabet1|Trabet1_738458	12
Trabet1|Trabet1_740336	10
Trabet1|Trabet1_743254	12
Trabet1|Trabet1_743881	10
Trabet1|Trabet1_746702	12
Trabet1|Trabet1_777655	11
Trabet1|Trabet1_842910	12
Trabet1|Trabet1_845342	10
Trabet1|Trabet1_850293	10
Trabet1|Trabet1_865967	11
Trabet1|Trabet1_866468	13
Trabet1|Trabet1_871701	11
Trabet1|Trabet1_872217	10
Trabet1|Trabet1_872660	12
Trabet1|Trabet1_874926	11
Trabet1|Trabet1_884581	12
Trabet1|Trabet1_887620	10
Trabet1|Trabet1_891250	16
Trabet1|Trabet1_895578	10
Trabet1|Trabet1_907971	11
