Protein	PolyQlength
MelPMI1271_1|MelPMI1271_1_9902	10
MelPMI1271_1|MelPMI1271_1_52074	10
MelPMI1271_1|MelPMI1271_1_283324	11
MelPMI1271_1|MelPMI1271_1_310889	12
MelPMI1271_1|MelPMI1271_1_325121	19
MelPMI1271_1|MelPMI1271_1_333261	21
MelPMI1271_1|MelPMI1271_1_343474	13
MelPMI1271_1|MelPMI1271_1_360422	14
MelPMI1271_1|MelPMI1271_1_376496	15
MelPMI1271_1|MelPMI1271_1_391351	10
MelPMI1271_1|MelPMI1271_1_407653	14
MelPMI1271_1|MelPMI1271_1_421106	10
MelPMI1271_1|MelPMI1271_1_422554	49
MelPMI1271_1|MelPMI1271_1_425822	10
MelPMI1271_1|MelPMI1271_1_435248	13
MelPMI1271_1|MelPMI1271_1_502326	15
MelPMI1271_1|MelPMI1271_1_512513	13
MelPMI1271_1|MelPMI1271_1_517099	17
