Protein	PolyQlength
Eutla1|Eutla1_38	10
Eutla1|Eutla1_407	11
Eutla1|Eutla1_621	10
Eutla1|Eutla1_624	17
Eutla1|Eutla1_634	10
Eutla1|Eutla1_654	10
Eutla1|Eutla1_878	10
Eutla1|Eutla1_897	10
Eutla1|Eutla1_1072	11
Eutla1|Eutla1_1246	12
Eutla1|Eutla1_1328	17
Eutla1|Eutla1_1394	15
Eutla1|Eutla1_1396	14
Eutla1|Eutla1_1545	11
Eutla1|Eutla1_1754	10
Eutla1|Eutla1_2114	14
Eutla1|Eutla1_2152	13
Eutla1|Eutla1_2184	11
Eutla1|Eutla1_2234	18
Eutla1|Eutla1_2356	11
Eutla1|Eutla1_2429	10
Eutla1|Eutla1_2494	11
Eutla1|Eutla1_2718	17
Eutla1|Eutla1_2732	13
Eutla1|Eutla1_2985	11
Eutla1|Eutla1_3173	12
Eutla1|Eutla1_3711	13
Eutla1|Eutla1_3853	13
Eutla1|Eutla1_4000	10
Eutla1|Eutla1_4366	10
Eutla1|Eutla1_4793	12
Eutla1|Eutla1_4876	14
Eutla1|Eutla1_4885	14
Eutla1|Eutla1_5674	10
Eutla1|Eutla1_5961	10
Eutla1|Eutla1_5966	11
Eutla1|Eutla1_6010	14
Eutla1|Eutla1_6190	16
Eutla1|Eutla1_6230	10
Eutla1|Eutla1_6265	13
Eutla1|Eutla1_6988	10
Eutla1|Eutla1_6995	13
Eutla1|Eutla1_7443	10
Eutla1|Eutla1_7475	11
Eutla1|Eutla1_7627	14
Eutla1|Eutla1_8478	11
Eutla1|Eutla1_8817	14
Eutla1|Eutla1_9182	13
Eutla1|Eutla1_9593	13
Eutla1|Eutla1_9859	14
Eutla1|Eutla1_9860	14
Eutla1|Eutla1_9884	10
Eutla1|Eutla1_9970	12
Eutla1|Eutla1_10531	17
Eutla1|Eutla1_10832	16
Eutla1|Eutla1_10870	11
Eutla1|Eutla1_11249	10
Eutla1|Eutla1_11509	14
