Protein	PolyQlength
Calpu1|Calpu1_177	11
Calpu1|Calpu1_405	15
Calpu1|Calpu1_467	11
Calpu1|Calpu1_884	21
Calpu1|Calpu1_1460	13
Calpu1|Calpu1_1940	13
Calpu1|Calpu1_2021	10
Calpu1|Calpu1_2040	10
Calpu1|Calpu1_2410	13
Calpu1|Calpu1_2537	12
Calpu1|Calpu1_2763	10
Calpu1|Calpu1_3042	10
Calpu1|Calpu1_3325	12
Calpu1|Calpu1_4162	10
Calpu1|Calpu1_4507	11
Calpu1|Calpu1_4693	10
Calpu1|Calpu1_4751	11
Calpu1|Calpu1_4839	12
Calpu1|Calpu1_4957	10
Calpu1|Calpu1_5928	14
Calpu1|Calpu1_5953	11
Calpu1|Calpu1_6032	14
Calpu1|Calpu1_6175	11
Calpu1|Calpu1_7554	17
Calpu1|Calpu1_7850	11
Calpu1|Calpu1_7903	12
Calpu1|Calpu1_8007	10
Calpu1|Calpu1_8271	11
Calpu1|Calpu1_8410	10
Calpu1|Calpu1_8451	18
Calpu1|Calpu1_8690	10
Calpu1|Calpu1_8740	13
Calpu1|Calpu1_8931	19
Calpu1|Calpu1_9843	11
Calpu1|Calpu1_9869	10
Calpu1|Calpu1_9916	11
