Protein	PolyQlength
Moeli1|Moeli1_122	10
Moeli1|Moeli1_254	17
Moeli1|Moeli1_363	48
Moeli1|Moeli1_472	38
Moeli1|Moeli1_567	14
Moeli1|Moeli1_747	13
Moeli1|Moeli1_973	19
Moeli1|Moeli1_1005	11
Moeli1|Moeli1_1017	14
Moeli1|Moeli1_1433	11
Moeli1|Moeli1_1527	14
Moeli1|Moeli1_1564	17
Moeli1|Moeli1_1601	11
Moeli1|Moeli1_1658	180
Moeli1|Moeli1_1699	10
Moeli1|Moeli1_1860	11
Moeli1|Moeli1_1941	22
Moeli1|Moeli1_2054	14
Moeli1|Moeli1_2276	32
Moeli1|Moeli1_2440	12
Moeli1|Moeli1_2505	13
Moeli1|Moeli1_2546	14
Moeli1|Moeli1_2862	10
Moeli1|Moeli1_3131	11
Moeli1|Moeli1_3469	11
Moeli1|Moeli1_3472	12
Moeli1|Moeli1_3502	11
Moeli1|Moeli1_3615	13
Moeli1|Moeli1_3735	10
Moeli1|Moeli1_3837	10
Moeli1|Moeli1_4077	10
Moeli1|Moeli1_4080	10
Moeli1|Moeli1_4104	13
Moeli1|Moeli1_4135	13
Moeli1|Moeli1_4231	13
Moeli1|Moeli1_4335	12
Moeli1|Moeli1_4534	17
Moeli1|Moeli1_4614	45
Moeli1|Moeli1_4630	12
Moeli1|Moeli1_4813	13
Moeli1|Moeli1_5541	10
Moeli1|Moeli1_5717	15
Moeli1|Moeli1_6064	11
Moeli1|Moeli1_6162	14
Moeli1|Moeli1_6176	11
Moeli1|Moeli1_6227	17
Moeli1|Moeli1_6457	18
Moeli1|Moeli1_6664	87
Moeli1|Moeli1_6835	12
Moeli1|Moeli1_6837	13
Moeli1|Moeli1_6849	19
Moeli1|Moeli1_6850	16
Moeli1|Moeli1_6879	39
Moeli1|Moeli1_7025	11
Moeli1|Moeli1_7032	16
Moeli1|Moeli1_7217	27
Moeli1|Moeli1_7245	14
Moeli1|Moeli1_7410	10
Moeli1|Moeli1_7450	14
Moeli1|Moeli1_7626	31
Moeli1|Moeli1_7718	10
Moeli1|Moeli1_7842	10
Moeli1|Moeli1_7849	11
Moeli1|Moeli1_7958	10
Moeli1|Moeli1_8082	13
Moeli1|Moeli1_8325	11
Moeli1|Moeli1_8350	10
