Protein	PolyQlength
Rhicl1|Rhicl1_151	23
Rhicl1|Rhicl1_173	24
Rhicl1|Rhicl1_175	24
Rhicl1|Rhicl1_354	13
Rhicl1|Rhicl1_355	19
Rhicl1|Rhicl1_1355	26
Rhicl1|Rhicl1_1622	19
Rhicl1|Rhicl1_2021	31
Rhicl1|Rhicl1_2958	10
Rhicl1|Rhicl1_3364	10
Rhicl1|Rhicl1_3368	10
Rhicl1|Rhicl1_4256	33
Rhicl1|Rhicl1_4933	45
Rhicl1|Rhicl1_7410	16
Rhicl1|Rhicl1_8019	14
Rhicl1|Rhicl1_8465	10
Rhicl1|Rhicl1_8576	33
Rhicl1|Rhicl1_9350	10
Rhicl1|Rhicl1_9527	11
Rhicl1|Rhicl1_11502	10
Rhicl1|Rhicl1_12151	20
Rhicl1|Rhicl1_12173	18
Rhicl1|Rhicl1_12910	12
Rhicl1|Rhicl1_12911	12
Rhicl1|Rhicl1_13590	10
Rhicl1|Rhicl1_13650	13
Rhicl1|Rhicl1_14009	10
Rhicl1|Rhicl1_14038	10
Rhicl1|Rhicl1_14501	12
Rhicl1|Rhicl1_14618	13
Rhicl1|Rhicl1_14619	13
Rhicl1|Rhicl1_15224	11
Rhicl1|Rhicl1_15415	50
Rhicl1|Rhicl1_15604	13
Rhicl1|Rhicl1_16303	17
Rhicl1|Rhicl1_16861	10
Rhicl1|Rhicl1_17632	13
Rhicl1|Rhicl1_18778	14
Rhicl1|Rhicl1_18900	16
Rhicl1|Rhicl1_19330	11
Rhicl1|Rhicl1_19782	16
Rhicl1|Rhicl1_20453	10
Rhicl1|Rhicl1_20953	11
Rhicl1|Rhicl1_21331	17
Rhicl1|Rhicl1_21668	18
Rhicl1|Rhicl1_21938	10
Rhicl1|Rhicl1_26784	20
