Protein	PolyQlength
Triaru1|Triaru1_346	11
Triaru1|Triaru1_351	13
Triaru1|Triaru1_387	19
Triaru1|Triaru1_434	10
Triaru1|Triaru1_797	25
Triaru1|Triaru1_1002	16
Triaru1|Triaru1_1058	10
Triaru1|Triaru1_1383	10
Triaru1|Triaru1_1727	16
Triaru1|Triaru1_1748	12
Triaru1|Triaru1_2709	17
Triaru1|Triaru1_3510	25
Triaru1|Triaru1_3540	13
Triaru1|Triaru1_4083	12
Triaru1|Triaru1_4163	11
Triaru1|Triaru1_4496	17
Triaru1|Triaru1_4632	12
Triaru1|Triaru1_4766	30
Triaru1|Triaru1_5115	24
Triaru1|Triaru1_5282	11
Triaru1|Triaru1_6002	11
Triaru1|Triaru1_6801	14
Triaru1|Triaru1_6905	12
Triaru1|Triaru1_6971	11
Triaru1|Triaru1_7411	17
Triaru1|Triaru1_7448	18
Triaru1|Triaru1_7688	16
Triaru1|Triaru1_8008	18
Triaru1|Triaru1_8153	12
Triaru1|Triaru1_8190	11
Triaru1|Triaru1_8206	12
Triaru1|Triaru1_8277	11
Triaru1|Triaru1_8472	10
Triaru1|Triaru1_8668	10
Triaru1|Triaru1_8849	18
Triaru1|Triaru1_9532	11
Triaru1|Triaru1_9712	15
Triaru1|Triaru1_9875	11
Triaru1|Triaru1_10045	11
