Protein	PolyQlength
Triso1|Triso1_186	10
Triso1|Triso1_360	15
Triso1|Triso1_605	20
Triso1|Triso1_880	11
Triso1|Triso1_1242	14
Triso1|Triso1_1371	13
Triso1|Triso1_1696	14
Triso1|Triso1_1725	19
Triso1|Triso1_2031	10
Triso1|Triso1_2093	11
Triso1|Triso1_2125	12
Triso1|Triso1_2298	10
Triso1|Triso1_2354	11
Triso1|Triso1_2541	16
Triso1|Triso1_2542	16
Triso1|Triso1_2721	14
Triso1|Triso1_2722	14
Triso1|Triso1_2723	14
Triso1|Triso1_2841	18
Triso1|Triso1_2903	12
Triso1|Triso1_3108	10
Triso1|Triso1_3109	10
Triso1|Triso1_3110	10
Triso1|Triso1_3111	10
Triso1|Triso1_3112	10
Triso1|Triso1_3113	10
Triso1|Triso1_3114	10
Triso1|Triso1_3115	10
Triso1|Triso1_3116	10
Triso1|Triso1_3117	10
Triso1|Triso1_3118	10
Triso1|Triso1_3477	10
Triso1|Triso1_3566	10
Triso1|Triso1_3567	10
Triso1|Triso1_3568	10
Triso1|Triso1_3578	23
Triso1|Triso1_3742	10
Triso1|Triso1_4117	10
Triso1|Triso1_4121	10
Triso1|Triso1_4144	10
Triso1|Triso1_4353	12
Triso1|Triso1_4473	10
Triso1|Triso1_4671	12
Triso1|Triso1_4899	10
Triso1|Triso1_4900	10
Triso1|Triso1_4901	10
Triso1|Triso1_4902	10
Triso1|Triso1_4973	10
Triso1|Triso1_5095	11
Triso1|Triso1_5134	16
Triso1|Triso1_5148	21
Triso1|Triso1_5435	11
Triso1|Triso1_5600	10
Triso1|Triso1_5601	10
Triso1|Triso1_6321	10
Triso1|Triso1_7083	11
Triso1|Triso1_7110	13
Triso1|Triso1_7260	15
Triso1|Triso1_7278	14
Triso1|Triso1_7366	15
Triso1|Triso1_7367	15
Triso1|Triso1_7657	13
Triso1|Triso1_7874	10
Triso1|Triso1_8219	12
Triso1|Triso1_8224	10
Triso1|Triso1_8225	10
Triso1|Triso1_8532	19
Triso1|Triso1_8618	12
Triso1|Triso1_8754	14
Triso1|Triso1_8778	10
Triso1|Triso1_8990	13
Triso1|Triso1_9056	12
Triso1|Triso1_9279	21
Triso1|Triso1_9723	10
Triso1|Triso1_10071	21
Triso1|Triso1_10072	21
Triso1|Triso1_10169	13
Triso1|Triso1_10376	21
Triso1|Triso1_10556	15
Triso1|Triso1_10579	10
