Protein	PolyQlength
Torra1|Torra1_29183	10
Torra1|Torra1_35892	13
Torra1|Torra1_95450	14
Torra1|Torra1_125268	11
Torra1|Torra1_146289	13
Torra1|Torra1_209265	10
Torra1|Torra1_216253	15
Torra1|Torra1_217274	10
Torra1|Torra1_220511	10
Torra1|Torra1_249179	10
Torra1|Torra1_249653	12
Torra1|Torra1_280652	10
Torra1|Torra1_284180	16
Torra1|Torra1_414704	19
Torra1|Torra1_414983	16
Torra1|Torra1_422634	13
Torra1|Torra1_423575	20
Torra1|Torra1_424663	11
Torra1|Torra1_425036	15
Torra1|Torra1_425077	14
Torra1|Torra1_427061	10
Torra1|Torra1_427462	10
Torra1|Torra1_427797	11
Torra1|Torra1_433762	14
Torra1|Torra1_434707	11
Torra1|Torra1_438459	11
Torra1|Torra1_442356	10
Torra1|Torra1_442398	11
Torra1|Torra1_457159	22
Torra1|Torra1_457464	10
Torra1|Torra1_462939	13
Torra1|Torra1_470431	15
Torra1|Torra1_473654	25
Torra1|Torra1_477121	11
Torra1|Torra1_477287	13
Torra1|Torra1_478077	11
Torra1|Torra1_478287	10
Torra1|Torra1_481657	12
Torra1|Torra1_483078	13
Torra1|Torra1_483902	10
Torra1|Torra1_485819	14
Torra1|Torra1_487588	11
Torra1|Torra1_488630	21
Torra1|Torra1_489010	12
Torra1|Torra1_489482	11
Torra1|Torra1_489812	11
Torra1|Torra1_490740	15
Torra1|Torra1_491694	13
Torra1|Torra1_493646	11
Torra1|Torra1_494653	13
Torra1|Torra1_496670	17
Torra1|Torra1_497003	10
Torra1|Torra1_498069	10
Torra1|Torra1_498204	14
Torra1|Torra1_499756	12
Torra1|Torra1_501052	13
Torra1|Torra1_501108	10
Torra1|Torra1_503640	10
Torra1|Torra1_503832	10
Torra1|Torra1_504664	10
Torra1|Torra1_504787	12
Torra1|Torra1_506275	14
Torra1|Torra1_506333	12
Torra1|Torra1_508963	10
Torra1|Torra1_511301	11
Torra1|Torra1_512043	10
Torra1|Torra1_517164	10
Torra1|Torra1_518651	23
Torra1|Torra1_521481	11
Torra1|Torra1_521498	15
Torra1|Torra1_523933	10
Torra1|Torra1_528101	11
Torra1|Torra1_529056	12
Torra1|Torra1_529291	17
Torra1|Torra1_535384	10
Torra1|Torra1_541791	18
Torra1|Torra1_542441	39
Torra1|Torra1_546536	11
Torra1|Torra1_547142	13
Torra1|Torra1_548289	13
Torra1|Torra1_550883	11
Torra1|Torra1_551548	15
