Protein	PolyQlength
Coemoj1|Coemoj1_54626	10
Coemoj1|Coemoj1_100063	11
Coemoj1|Coemoj1_130255	10
Coemoj1|Coemoj1_166459	10
Coemoj1|Coemoj1_176808	15
Coemoj1|Coemoj1_206958	10
Coemoj1|Coemoj1_275676	10
Coemoj1|Coemoj1_293158	10
Coemoj1|Coemoj1_403343	10
Coemoj1|Coemoj1_415802	12
Coemoj1|Coemoj1_435403	10
Coemoj1|Coemoj1_438720	10
Coemoj1|Coemoj1_463301	17
Coemoj1|Coemoj1_485231	13
Coemoj1|Coemoj1_485332	12
Coemoj1|Coemoj1_494861	12
Coemoj1|Coemoj1_495816	15
Coemoj1|Coemoj1_496060	19
Coemoj1|Coemoj1_496638	10
Coemoj1|Coemoj1_498430	11
Coemoj1|Coemoj1_498880	11
Coemoj1|Coemoj1_502135	11
Coemoj1|Coemoj1_503848	13
Coemoj1|Coemoj1_504812	13
Coemoj1|Coemoj1_505562	10
Coemoj1|Coemoj1_505659	16
Coemoj1|Coemoj1_506957	15
Coemoj1|Coemoj1_508671	11
Coemoj1|Coemoj1_508917	11
Coemoj1|Coemoj1_509574	10
Coemoj1|Coemoj1_512528	14
Coemoj1|Coemoj1_513949	27
Coemoj1|Coemoj1_514413	12
Coemoj1|Coemoj1_515381	10
Coemoj1|Coemoj1_517408	18
Coemoj1|Coemoj1_517690	10
Coemoj1|Coemoj1_536689	13
Coemoj1|Coemoj1_537542	10
Coemoj1|Coemoj1_537766	11
