Protein	PolyQlength
Melen1|Melen1_7404	11
Melen1|Melen1_50512	15
Melen1|Melen1_50566	18
Melen1|Melen1_57249	14
Melen1|Melen1_58435	10
Melen1|Melen1_89826	14
Melen1|Melen1_101393	17
Melen1|Melen1_139810	10
Melen1|Melen1_165519	13
Melen1|Melen1_204716	12
Melen1|Melen1_205218	10
Melen1|Melen1_210987	14
Melen1|Melen1_214619	10
Melen1|Melen1_236893	37
Melen1|Melen1_237829	10
Melen1|Melen1_248872	11
Melen1|Melen1_249169	10
Melen1|Melen1_250107	10
Melen1|Melen1_250527	23
Melen1|Melen1_250592	14
Melen1|Melen1_253620	13
Melen1|Melen1_258117	11
Melen1|Melen1_259009	19
Melen1|Melen1_259887	14
Melen1|Melen1_262655	10
Melen1|Melen1_264028	11
Melen1|Melen1_266716	12
Melen1|Melen1_266996	10
Melen1|Melen1_267373	13
Melen1|Melen1_269445	10
Melen1|Melen1_270045	10
Melen1|Melen1_270239	12
Melen1|Melen1_270907	11
Melen1|Melen1_271213	15
Melen1|Melen1_271933	11
Melen1|Melen1_272796	12
Melen1|Melen1_273796	15
Melen1|Melen1_275235	10
Melen1|Melen1_275478	10
Melen1|Melen1_275554	11
Melen1|Melen1_276544	12
Melen1|Melen1_278257	12
Melen1|Melen1_281289	11
Melen1|Melen1_282965	11
Melen1|Melen1_283394	10
Melen1|Melen1_296146	15
