Protein	PolyQlength
Slopil1|Slopil1_22576	11
Slopil1|Slopil1_61494	10
Slopil1|Slopil1_132097	35
Slopil1|Slopil1_160569	10
Slopil1|Slopil1_167756	10
Slopil1|Slopil1_191268	14
Slopil1|Slopil1_221016	10
Slopil1|Slopil1_297817	11
Slopil1|Slopil1_321259	10
Slopil1|Slopil1_373047	20
Slopil1|Slopil1_439320	10
Slopil1|Slopil1_483724	10
Slopil1|Slopil1_490914	13
Slopil1|Slopil1_492176	10
Slopil1|Slopil1_494164	16
Slopil1|Slopil1_520585	10
Slopil1|Slopil1_533812	12
Slopil1|Slopil1_538250	65
