Protein	PolyQlength
Torde1|Torde1_231	12
Torde1|Torde1_301	14
Torde1|Torde1_331	16
Torde1|Torde1_952	12
Torde1|Torde1_1091	16
Torde1|Torde1_1107	10
Torde1|Torde1_1257	14
Torde1|Torde1_1313	12
Torde1|Torde1_1386	12
Torde1|Torde1_1441	12
Torde1|Torde1_1467	15
Torde1|Torde1_1596	10
Torde1|Torde1_1725	16
Torde1|Torde1_1814	11
Torde1|Torde1_2194	13
Torde1|Torde1_3417	10
Torde1|Torde1_3425	19
Torde1|Torde1_3600	12
Torde1|Torde1_3640	18
Torde1|Torde1_3673	15
Torde1|Torde1_3791	23
Torde1|Torde1_3826	14
Torde1|Torde1_3840	10
Torde1|Torde1_3876	22
Torde1|Torde1_4134	11
Torde1|Torde1_4389	11
Torde1|Torde1_4393	23
Torde1|Torde1_4713	13
Torde1|Torde1_4888	13
Torde1|Torde1_4941	10
