Protein	PolyQlength
Aspcl1|Aspcl1_354	10
Aspcl1|Aspcl1_601	25
Aspcl1|Aspcl1_606	29
Aspcl1|Aspcl1_1032	13
Aspcl1|Aspcl1_1133	13
Aspcl1|Aspcl1_1981	11
Aspcl1|Aspcl1_2248	22
Aspcl1|Aspcl1_4694	12
Aspcl1|Aspcl1_4852	13
Aspcl1|Aspcl1_5075	12
Aspcl1|Aspcl1_5139	10
Aspcl1|Aspcl1_5660	17
Aspcl1|Aspcl1_5781	11
Aspcl1|Aspcl1_6163	10
Aspcl1|Aspcl1_6663	36
Aspcl1|Aspcl1_6901	26
Aspcl1|Aspcl1_6915	16
Aspcl1|Aspcl1_7015	21
Aspcl1|Aspcl1_7151	13
Aspcl1|Aspcl1_7417	10
Aspcl1|Aspcl1_7743	15
Aspcl1|Aspcl1_7768	12
Aspcl1|Aspcl1_7836	24
Aspcl1|Aspcl1_8417	10
Aspcl1|Aspcl1_8430	11
