Protein	PolyQlength
Magor1|Magor1_53	10
Magor1|Magor1_54	10
Magor1|Magor1_779	14
Magor1|Magor1_828	12
Magor1|Magor1_829	13
Magor1|Magor1_1101	14
Magor1|Magor1_1853	14
Magor1|Magor1_2730	14
Magor1|Magor1_2987	12
Magor1|Magor1_3142	11
Magor1|Magor1_3181	15
Magor1|Magor1_3316	11
Magor1|Magor1_3333	10
Magor1|Magor1_3353	10
Magor1|Magor1_3538	10
Magor1|Magor1_3698	13
Magor1|Magor1_4087	30
Magor1|Magor1_4105	10
Magor1|Magor1_4263	10
Magor1|Magor1_4415	10
Magor1|Magor1_4516	10
Magor1|Magor1_4548	12
Magor1|Magor1_4677	10
Magor1|Magor1_4748	10
Magor1|Magor1_4798	13
Magor1|Magor1_4828	12
Magor1|Magor1_5013	11
Magor1|Magor1_5240	20
Magor1|Magor1_5466	10
Magor1|Magor1_5597	14
Magor1|Magor1_5984	11
Magor1|Magor1_6119	24
Magor1|Magor1_6392	13
Magor1|Magor1_6472	11
Magor1|Magor1_7204	10
Magor1|Magor1_7277	14
Magor1|Magor1_7361	10
Magor1|Magor1_7388	11
Magor1|Magor1_7695	11
Magor1|Magor1_7740	14
Magor1|Magor1_8199	11
Magor1|Magor1_8462	11
Magor1|Magor1_8488	12
Magor1|Magor1_9199	18
Magor1|Magor1_9354	10
Magor1|Magor1_9654	15
Magor1|Magor1_9993	11
Magor1|Magor1_10152	10
Magor1|Magor1_10567	10
Magor1|Magor1_10943	15
Magor1|Magor1_11563	12
Magor1|Magor1_11578	10
Magor1|Magor1_11686	11
Magor1|Magor1_11804	11
Magor1|Magor1_11948	12
Magor1|Magor1_12001	12
Magor1|Magor1_12096	11
Magor1|Magor1_12120	10
