Protein	PolyQlength
Nauda1|Nauda1_32	12
Nauda1|Nauda1_97	10
Nauda1|Nauda1_167	10
Nauda1|Nauda1_239	15
Nauda1|Nauda1_271	12
Nauda1|Nauda1_312	13
Nauda1|Nauda1_381	11
Nauda1|Nauda1_471	10
Nauda1|Nauda1_496	20
Nauda1|Nauda1_556	22
Nauda1|Nauda1_645	14
Nauda1|Nauda1_748	13
Nauda1|Nauda1_768	15
Nauda1|Nauda1_818	19
Nauda1|Nauda1_870	10
Nauda1|Nauda1_882	11
Nauda1|Nauda1_988	10
Nauda1|Nauda1_1109	11
Nauda1|Nauda1_1349	15
Nauda1|Nauda1_1356	19
Nauda1|Nauda1_1399	12
Nauda1|Nauda1_1448	18
Nauda1|Nauda1_1496	19
Nauda1|Nauda1_1612	13
Nauda1|Nauda1_1625	27
Nauda1|Nauda1_1783	14
Nauda1|Nauda1_1801	11
Nauda1|Nauda1_1821	12
Nauda1|Nauda1_1827	10
Nauda1|Nauda1_1940	18
Nauda1|Nauda1_1960	11
Nauda1|Nauda1_2056	12
Nauda1|Nauda1_2066	14
Nauda1|Nauda1_2139	20
Nauda1|Nauda1_2146	10
Nauda1|Nauda1_2437	12
Nauda1|Nauda1_2510	17
Nauda1|Nauda1_2692	10
Nauda1|Nauda1_2792	13
Nauda1|Nauda1_2798	10
Nauda1|Nauda1_2845	11
Nauda1|Nauda1_2925	12
Nauda1|Nauda1_2988	11
Nauda1|Nauda1_2997	10
Nauda1|Nauda1_3034	15
Nauda1|Nauda1_3072	15
Nauda1|Nauda1_3191	13
Nauda1|Nauda1_3556	20
Nauda1|Nauda1_3557	15
Nauda1|Nauda1_3565	18
Nauda1|Nauda1_3580	17
Nauda1|Nauda1_3586	12
Nauda1|Nauda1_3614	10
Nauda1|Nauda1_3725	14
Nauda1|Nauda1_3740	10
Nauda1|Nauda1_3745	11
Nauda1|Nauda1_3775	10
Nauda1|Nauda1_3857	12
Nauda1|Nauda1_3943	11
Nauda1|Nauda1_3978	15
Nauda1|Nauda1_4020	23
Nauda1|Nauda1_4061	11
Nauda1|Nauda1_4094	11
Nauda1|Nauda1_4110	19
Nauda1|Nauda1_4195	11
Nauda1|Nauda1_4250	11
Nauda1|Nauda1_4255	22
Nauda1|Nauda1_4289	12
Nauda1|Nauda1_4301	10
Nauda1|Nauda1_4304	10
Nauda1|Nauda1_4322	13
Nauda1|Nauda1_4389	11
Nauda1|Nauda1_4502	10
Nauda1|Nauda1_4543	11
Nauda1|Nauda1_4568	15
Nauda1|Nauda1_4623	15
Nauda1|Nauda1_4645	12
Nauda1|Nauda1_4706	26
Nauda1|Nauda1_4763	10
Nauda1|Nauda1_4823	10
Nauda1|Nauda1_4851	14
Nauda1|Nauda1_4852	11
Nauda1|Nauda1_4869	11
Nauda1|Nauda1_5070	12
Nauda1|Nauda1_5102	33
Nauda1|Nauda1_5213	24
Nauda1|Nauda1_5243	10
Nauda1|Nauda1_5290	17
Nauda1|Nauda1_5293	19
Nauda1|Nauda1_5327	10
Nauda1|Nauda1_5335	11
Nauda1|Nauda1_5535	13
