Protein	PolyQlength
Aspvio1|Aspvio1_6160	12
Aspvio1|Aspvio1_19707	11
Aspvio1|Aspvio1_27635	22
Aspvio1|Aspvio1_46829	10
Aspvio1|Aspvio1_55770	11
Aspvio1|Aspvio1_77468	13
Aspvio1|Aspvio1_81218	10
Aspvio1|Aspvio1_197462	12
Aspvio1|Aspvio1_323942	11
Aspvio1|Aspvio1_332000	14
Aspvio1|Aspvio1_333370	10
Aspvio1|Aspvio1_335271	10
Aspvio1|Aspvio1_352522	10
Aspvio1|Aspvio1_353684	13
Aspvio1|Aspvio1_354832	16
Aspvio1|Aspvio1_355214	17
Aspvio1|Aspvio1_355961	16
Aspvio1|Aspvio1_356771	14
Aspvio1|Aspvio1_359147	10
Aspvio1|Aspvio1_360231	12
Aspvio1|Aspvio1_361677	16
Aspvio1|Aspvio1_363264	11
Aspvio1|Aspvio1_368969	15
Aspvio1|Aspvio1_373185	13
Aspvio1|Aspvio1_374945	11
Aspvio1|Aspvio1_386121	20
Aspvio1|Aspvio1_389404	11
Aspvio1|Aspvio1_391773	26
Aspvio1|Aspvio1_393829	11
Aspvio1|Aspvio1_398220	15
Aspvio1|Aspvio1_398280	22
Aspvio1|Aspvio1_399710	10
Aspvio1|Aspvio1_400748	12
Aspvio1|Aspvio1_400863	10
Aspvio1|Aspvio1_402585	14
Aspvio1|Aspvio1_402951	13
Aspvio1|Aspvio1_403077	17
Aspvio1|Aspvio1_403824	12
Aspvio1|Aspvio1_404579	10
Aspvio1|Aspvio1_406207	14
Aspvio1|Aspvio1_410832	11
Aspvio1|Aspvio1_411504	11
Aspvio1|Aspvio1_415543	17
Aspvio1|Aspvio1_419221	13
Aspvio1|Aspvio1_423136	19
Aspvio1|Aspvio1_427546	11
Aspvio1|Aspvio1_432083	20
Aspvio1|Aspvio1_434522	18
Aspvio1|Aspvio1_434986	10
Aspvio1|Aspvio1_435980	13
Aspvio1|Aspvio1_438593	13
Aspvio1|Aspvio1_438840	10
Aspvio1|Aspvio1_438920	10
Aspvio1|Aspvio1_439680	10
Aspvio1|Aspvio1_441603	11
Aspvio1|Aspvio1_441604	24
Aspvio1|Aspvio1_442988	11
Aspvio1|Aspvio1_443894	14
Aspvio1|Aspvio1_444283	13
Aspvio1|Aspvio1_444490	15
Aspvio1|Aspvio1_445516	14
Aspvio1|Aspvio1_447390	11
Aspvio1|Aspvio1_465617	13
Aspvio1|Aspvio1_471412	13
Aspvio1|Aspvio1_472614	13
Aspvio1|Aspvio1_472826	48
Aspvio1|Aspvio1_478205	11
Aspvio1|Aspvio1_478797	10
Aspvio1|Aspvio1_479453	16
Aspvio1|Aspvio1_482495	12
