Protein	PolyQlength
Umbisa1|Umbisa1_75618	12
Umbisa1|Umbisa1_113212	11
Umbisa1|Umbisa1_139309	11
Umbisa1|Umbisa1_203110	20
Umbisa1|Umbisa1_244542	11
Umbisa1|Umbisa1_297975	17
Umbisa1|Umbisa1_497148	22
Umbisa1|Umbisa1_500637	10
Umbisa1|Umbisa1_502577	11
Umbisa1|Umbisa1_511047	13
Umbisa1|Umbisa1_537699	10
Umbisa1|Umbisa1_541607	12
Umbisa1|Umbisa1_541683	12
Umbisa1|Umbisa1_542584	15
Umbisa1|Umbisa1_581240	10
Umbisa1|Umbisa1_587909	15
Umbisa1|Umbisa1_594057	10
Umbisa1|Umbisa1_595006	13
Umbisa1|Umbisa1_615739	10
Umbisa1|Umbisa1_617211	23
