Protein	PolyQlength
Zancul2|Zancul2_23	12
Zancul2|Zancul2_25	12
Zancul2|Zancul2_87	28
Zancul2|Zancul2_144	10
Zancul2|Zancul2_258	12
Zancul2|Zancul2_321	17
Zancul2|Zancul2_334	18
Zancul2|Zancul2_397	18
Zancul2|Zancul2_437	13
Zancul2|Zancul2_744	12
Zancul2|Zancul2_820	11
Zancul2|Zancul2_834	11
Zancul2|Zancul2_1008	11
Zancul2|Zancul2_1104	16
Zancul2|Zancul2_1237	15
Zancul2|Zancul2_1269	11
Zancul2|Zancul2_1831	10
Zancul2|Zancul2_1847	14
Zancul2|Zancul2_1998	10
Zancul2|Zancul2_2054	11
Zancul2|Zancul2_2157	12
Zancul2|Zancul2_2163	13
Zancul2|Zancul2_2192	12
Zancul2|Zancul2_2259	10
Zancul2|Zancul2_2338	11
Zancul2|Zancul2_2346	27
Zancul2|Zancul2_2586	12
Zancul2|Zancul2_2616	13
Zancul2|Zancul2_2867	11
Zancul2|Zancul2_3438	16
Zancul2|Zancul2_3590	12
Zancul2|Zancul2_3620	27
Zancul2|Zancul2_3677	10
Zancul2|Zancul2_3791	10
Zancul2|Zancul2_3795	12
Zancul2|Zancul2_3903	16
Zancul2|Zancul2_3936	15
Zancul2|Zancul2_3956	10
Zancul2|Zancul2_4053	18
Zancul2|Zancul2_4261	10
Zancul2|Zancul2_4281	15
Zancul2|Zancul2_4317	14
Zancul2|Zancul2_4622	14
Zancul2|Zancul2_4671	11
Zancul2|Zancul2_4715	27
Zancul2|Zancul2_4837	17
Zancul2|Zancul2_4959	26
Zancul2|Zancul2_4968	11
Zancul2|Zancul2_5214	11
Zancul2|Zancul2_5394	10
Zancul2|Zancul2_5886	14
Zancul2|Zancul2_6052	18
Zancul2|Zancul2_6092	15
Zancul2|Zancul2_6185	18
Zancul2|Zancul2_6201	18
Zancul2|Zancul2_6206	10
Zancul2|Zancul2_6297	10
Zancul2|Zancul2_6302	11
Zancul2|Zancul2_6451	10
Zancul2|Zancul2_6608	18
Zancul2|Zancul2_6722	16
Zancul2|Zancul2_6727	11
Zancul2|Zancul2_6749	15
Zancul2|Zancul2_6853	10
Zancul2|Zancul2_6940	11
Zancul2|Zancul2_6979	10
Zancul2|Zancul2_7157	19
Zancul2|Zancul2_7202	10
Zancul2|Zancul2_7259	17
Zancul2|Zancul2_7415	15
Zancul2|Zancul2_7445	15
Zancul2|Zancul2_7646	10
Zancul2|Zancul2_7649	11
Zancul2|Zancul2_7782	12
Zancul2|Zancul2_7987	11
Zancul2|Zancul2_8055	13
