Protein	PolyQlength
Cersp1|Cersp1_31811	10
Cersp1|Cersp1_56063	12
Cersp1|Cersp1_74338	13
Cersp1|Cersp1_87114	13
Cersp1|Cersp1_87236	13
Cersp1|Cersp1_99307	10
Cersp1|Cersp1_126006	10
Cersp1|Cersp1_130511	10
Cersp1|Cersp1_150958	12
Cersp1|Cersp1_168341	10
Cersp1|Cersp1_186777	12
Cersp1|Cersp1_187911	10
Cersp1|Cersp1_246927	12
Cersp1|Cersp1_247112	10
Cersp1|Cersp1_248803	10
Cersp1|Cersp1_296394	10
Cersp1|Cersp1_307592	12
Cersp1|Cersp1_319090	12
Cersp1|Cersp1_321266	10
Cersp1|Cersp1_324639	14
Cersp1|Cersp1_325594	15
Cersp1|Cersp1_332030	11
Cersp1|Cersp1_332376	20
Cersp1|Cersp1_337033	11
Cersp1|Cersp1_348373	10
Cersp1|Cersp1_348704	26
Cersp1|Cersp1_349045	14
Cersp1|Cersp1_349783	13
Cersp1|Cersp1_350335	17
Cersp1|Cersp1_350389	11
Cersp1|Cersp1_350580	10
Cersp1|Cersp1_362530	10
Cersp1|Cersp1_362617	12
Cersp1|Cersp1_364194	13
Cersp1|Cersp1_368259	10
