Protein	PolyQlength
Rhisto1|Rhisto1_40358	40
Rhisto1|Rhisto1_133539	12
Rhisto1|Rhisto1_192444	11
Rhisto1|Rhisto1_216701	13
Rhisto1|Rhisto1_309040	15
Rhisto1|Rhisto1_334275	16
Rhisto1|Rhisto1_545589	10
Rhisto1|Rhisto1_564927	10
Rhisto1|Rhisto1_568953	10
Rhisto1|Rhisto1_581914	23
Rhisto1|Rhisto1_596250	11
Rhisto1|Rhisto1_606929	10
Rhisto1|Rhisto1_618964	10
Rhisto1|Rhisto1_632382	21
Rhisto1|Rhisto1_633935	20
Rhisto1|Rhisto1_634598	25
Rhisto1|Rhisto1_654684	10
Rhisto1|Rhisto1_660472	14
Rhisto1|Rhisto1_664130	19
Rhisto1|Rhisto1_668274	13
Rhisto1|Rhisto1_668732	10
Rhisto1|Rhisto1_671132	20
Rhisto1|Rhisto1_671919	17
Rhisto1|Rhisto1_674851	13
Rhisto1|Rhisto1_677287	24
Rhisto1|Rhisto1_677413	11
Rhisto1|Rhisto1_681521	11
Rhisto1|Rhisto1_685759	13
Rhisto1|Rhisto1_687423	12
Rhisto1|Rhisto1_688142	22
Rhisto1|Rhisto1_689423	14
Rhisto1|Rhisto1_690398	10
Rhisto1|Rhisto1_691395	10
Rhisto1|Rhisto1_694088	20
Rhisto1|Rhisto1_694432	13
Rhisto1|Rhisto1_697889	26
Rhisto1|Rhisto1_698157	11
Rhisto1|Rhisto1_698579	13
Rhisto1|Rhisto1_698612	28
Rhisto1|Rhisto1_699462	12
Rhisto1|Rhisto1_702307	16
Rhisto1|Rhisto1_714952	10
Rhisto1|Rhisto1_717306	12
Rhisto1|Rhisto1_718774	12
Rhisto1|Rhisto1_725043	27
Rhisto1|Rhisto1_739388	12
Rhisto1|Rhisto1_739587	14
Rhisto1|Rhisto1_745316	12
Rhisto1|Rhisto1_746993	12
Rhisto1|Rhisto1_751905	16
Rhisto1|Rhisto1_752040	15
Rhisto1|Rhisto1_755427	11
Rhisto1|Rhisto1_770229	10
Rhisto1|Rhisto1_774885	11
Rhisto1|Rhisto1_776722	12
Rhisto1|Rhisto1_801198	32
