Protein	PolyQlength
Lacqu1|Lacqu1_167	23
Lacqu1|Lacqu1_177	18
Lacqu1|Lacqu1_352	14
Lacqu1|Lacqu1_455	11
Lacqu1|Lacqu1_534	19
Lacqu1|Lacqu1_783	10
Lacqu1|Lacqu1_901	18
Lacqu1|Lacqu1_923	11
Lacqu1|Lacqu1_993	26
Lacqu1|Lacqu1_1054	27
Lacqu1|Lacqu1_1110	18
Lacqu1|Lacqu1_1346	19
Lacqu1|Lacqu1_1653	17
Lacqu1|Lacqu1_2090	13
Lacqu1|Lacqu1_2391	10
Lacqu1|Lacqu1_2547	10
Lacqu1|Lacqu1_2608	23
Lacqu1|Lacqu1_2614	10
Lacqu1|Lacqu1_2711	17
Lacqu1|Lacqu1_2987	10
Lacqu1|Lacqu1_3010	13
Lacqu1|Lacqu1_3044	15
Lacqu1|Lacqu1_3047	21
Lacqu1|Lacqu1_3059	178
Lacqu1|Lacqu1_3231	33
Lacqu1|Lacqu1_3241	49
Lacqu1|Lacqu1_3474	14
Lacqu1|Lacqu1_3503	12
Lacqu1|Lacqu1_3735	11
Lacqu1|Lacqu1_3737	12
Lacqu1|Lacqu1_3751	46
Lacqu1|Lacqu1_3986	15
Lacqu1|Lacqu1_3988	14
Lacqu1|Lacqu1_4024	33
Lacqu1|Lacqu1_4238	10
Lacqu1|Lacqu1_4375	28
Lacqu1|Lacqu1_4601	18
